date,time,group,sector,market cap,1 week %,vol > yr avg
2026-08-31,00:00,LUMAXIND,auto,midcap,2.6767,0.8228
2026-08-31,00:00,MAHABANK,bank,largecap,-2.0644,0.7159
2026-08-31,00:00,MAHASTEEL,metals & mining,smallcap,3.2564,1.7801
2026-08-31,00:00,MANAKSTEEL,metals & mining,smallcap,4.99,1.4426
2026-08-31,00:00,MANGLMCEM,building materials,smallcap,0.8326,2.9151
2026-08-31,00:00,MANINDS,metals & mining,midcap,-1.9852,0.5873
2026-08-31,00:00,MARKSANS,healthcare,midcap,-2.4568,1.3148
2026-08-31,00:00,MAWANASUG,fmcg,smallcap,0.7841,5.4807
2026-08-31,00:00,MCX,financials,largecap,2.0408,0.8747
2026-08-31,00:00,MENONBE,auto,smallcap,0.8397,0.5832
2026-08-31,00:00,MOREPENLAB,healthcare,midcap,0.9135,5.1254
2026-08-31,00:00,MOTILALOFS,financials,largecap,0.443,0.5503
2026-08-31,00:00,NAVINFLUOR,chemicals,largecap,1.855,1.0006
2026-08-31,00:00,NITINSPIN,textiles,smallcap,0.1596,0.5085
2026-08-31,00:00,NRAIL,building materials,smallcap,2.5126,0.4227
2026-08-31,00:00,OFSS,i.t,largecap,2.8712,2.0954
2026-08-31,00:00,PANAMAPET,energy,smallcap,1.322,0.6434
2026-08-31,00:00,PFOCUS,realty,largecap,-2.4117,0.1167
2026-08-31,00:00,PKTEA,fmcg,smallcap,0.1678,0.4682
2026-08-31,00:00,PRECWIRE,metals & mining,midcap,-0.3449,3.0672
2026-08-31,00:00,PREMIERPOL,plastic products,smallcap,-3.4946,1.3316
2026-08-31,00:00,PVP,realty,smallcap,4.9985,4.7751
2026-08-31,00:00,RAYMOND,transportation,smallcap,0.7976,0.7102
2026-08-31,00:00,REDINGTON,services,largecap,-2.2541,0.664
2026-08-31,00:00,RML,auto,smallcap,0.2663,0.5612
2026-08-31,00:00,RUBYMILLS,textiles,smallcap,-1.5497,0.0984
2026-08-31,00:00,SAIL,metals & mining,largecap,-2.5,1.0242
2026-08-31,00:00,SALONA,textiles,smallcap,-2.5532,0.4654
2026-08-31,00:00,SALSTEEL,metals & mining,smallcap,4.843,2.0441
2026-08-31,00:00,SEAMECLTD,miscellaneous,smallcap,-0.1074,0.4816
2026-08-31,00:00,SHAHALLOYS,metals & mining,smallcap,4.4014,30.873
2026-08-31,00:00,SHANTIGEAR,industrials,smallcap,1.4969,1.9573
2026-08-31,00:00,SHILPAMED,healthcare,midcap,5.0343,2.9903
2026-08-31,00:00,SHREEPUSHK,chemicals,smallcap,4.2313,1.1254
2026-08-31,00:00,SICAGEN,services,smallcap,-0.1847,0.3368
2026-08-31,00:00,SIGMAADV,aerospace & defence,midcap,0.6241,0.9976
2026-08-31,00:00,SKIPPER,industrials,midcap,-0.9245,1.7674
2026-08-31,00:00,SMLMAH,auto,midcap,-1.5135,0.3514
2026-08-31,00:00,SOLARINDS,aerospace & defence,largecap,-1.4314,0.6849
2026-08-31,00:00,SOTL,energy,midcap,-0.678,0.7724
2026-08-31,00:00,SOUTHBANK,bank,midcap,0.6392,0.5365
2026-08-31,00:00,SPAL,consumer discretionary,smallcap,2.7642,2.2556
2026-08-31,00:00,SPLPETRO,energy,midcap,4.0237,7.092
2026-08-31,00:00,SSWL,auto,midcap,3.4349,1.2963
2026-08-31,00:00,STLTECH,industrials,largecap,0.6494,0.429
2026-08-31,00:00,SUNDARMFIN,financials,largecap,-0.752,3.063
2026-08-31,00:00,SUNDRMFAST,auto,largecap,0.325,1.4417
2026-08-31,00:00,SUVEN,healthcare,smallcap,7.4257,2.1758
2026-08-31,00:00,SWANDEF,transportation,midcap,-0.2892,0.0426
2026-08-31,00:00,TBZ,consumer discretionary,smallcap,1.3258,1.1191
2026-08-31,00:00,TCPLPACK,industrials,smallcap,2.2608,2.1859
2026-08-31,00:00,TFCILTD,financials,midcap,-0.4412,0.584
2026-08-31,00:00,TNPETRO,energy,smallcap,8.4403,60.7825
2026-08-31,00:00,TVSSRICHAK,auto,smallcap,4.2949,5.445
2026-08-31,00:00,UEL,power & utilities,smallcap,4.9966,4.3778
2026-08-31,00:00,UFLEX,industrials,smallcap,2.3252,1.3488
2026-08-31,00:00,UMIYA-MRO,telecom,smallcap,1.585,1.5067
2026-08-31,00:00,UNIONBANK,bank,largecap,1.414,0.6572
2026-08-31,00:00,USHAMART,metals & mining,midcap,1.3199,0.6612
2026-08-31,00:00,VADILALIND,fmcg,midcap,-2.8861,1.1049
2026-08-31,00:00,VINDHYATEL,realty,smallcap,-1.9339,1.2234
2026-08-31,00:00,VISHNU,chemicals,smallcap,-0.0077,0.8227
2026-08-31,00:00,VOLTAMP,industrials,midcap,-1.1777,0.5473
2026-08-31,00:00,VSSL,metals & mining,smallcap,2.1805,0.6894
2026-08-31,00:00,WELCORP,industrials,largecap,0.7246,1.4269
2026-08-31,00:00,WELENT,realty,midcap,2.2378,1.223
2026-08-31,00:00,WELINV,financials,smallcap,-1.9963,0.2301
2026-08-31,00:00,WELSPUNLIV,textiles,midcap,3.019,0.9207
2026-08-31,00:00,WHEELS,auto,smallcap,-0.084,0.9386
2026-08-31,00:00,WOCKPHARMA,healthcare,largecap,-4.7241,0.7018
2026-08-31,00:00,WSTCSTPAPR,building materials,smallcap,-0.1143,1.7814
2026-09-01,00:00,63MOONS,i.t,smallcap,-0.1095,0.3554
2026-09-01,00:00,ADOR,industrials,smallcap,3.9863,1.4453
2026-09-01,00:00,ANTELOPUS,energy,smallcap,0.6795,0.1679
2026-09-01,00:00,APARINDS,industrials,largecap,-2.2637,0.7485
2026-09-01,00:00,APCOTEXIND,chemicals,smallcap,2.2311,2.0542
2026-09-01,00:00,APLAPOLLO,industrials,largecap,-1.3948,0.9772
2026-09-01,00:00,ARIES,chemicals,smallcap,-5.255,1.9887
2026-09-01,00:00,ARMANFIN,financials,smallcap,-4.0261,0.5578
2026-09-01,00:00,ARVIND,textiles,midcap,2.5306,0.7316
2026-09-01,00:00,ASAHIINDIA,building materials,largecap,-0.1574,0.3217
2026-09-01,00:00,ASIANHOTNR,services,smallcap,16.8539,6.8009
2026-09-01,00:00,AUROPHARMA,healthcare,largecap,2.3096,0.4534
2026-09-01,00:00,AUSOMENT,consumer discretionary,smallcap,1.0321,0.3847
2026-09-01,00:00,AYMSYNTEX,textiles,smallcap,15.6447,15.973
2026-09-01,00:00,BAFNAPH,healthcare,smallcap,7.3858,2.1596
2026-09-01,00:00,BALRAMCHIN,fmcg,midcap,2.1379,4.9713
2026-09-01,00:00,BEML,aerospace & defence,midcap,-0.7406,0.7773
2026-09-01,00:00,BHAGERIA,chemicals,smallcap,10.2408,0.4323
2026-09-01,00:00,BHEL,industrials,largecap,-0.998,0.5522
2026-09-01,00:00,BIL,consumer discretionary,smallcap,3.2354,8.1191
2026-09-01,00:00,BIRLACABLE,industrials,smallcap,10.247,3.2591
2026-09-01,00:00,BLISSGVS,healthcare,midcap,7.1927,0.1726
2026-09-01,00:00,BODALCHEM,chemicals,smallcap,27.937,31.4741
2026-09-01,00:00,BOSCHLTD,auto,largecap,-0.185,1.6293
2026-09-01,00:00,CAPLIPOINT,healthcare,largecap,7.707,17.6034
2026-09-01,00:00,CARERATING,financials,midcap,1.3614,0.8372
2026-09-01,00:00,CENTUM,aerospace & defence,midcap,-0.6593,0.3156
2026-09-01,00:00,CGCL,financials,largecap,-2.7444,0.9495
2026-09-01,00:00,CGPOWER,industrials,largecap,-0.3937,0.8122
2026-09-01,00:00,CHENNPETRO,energy,largecap,3.4226,0.9668
2026-09-01,00:00,COFORGE,i.t,largecap,-1.2757,0.7251
2026-09-01,00:00,CONSOFINVT,financials,smallcap,-1.8587,0.1914
2026-09-01,00:00,CORDSCABLE,industrials,smallcap,24.5671,15.1214
2026-09-01,00:00,CUB,bank,largecap,5.737,0.8076
2026-09-01,00:00,CUPID,fmcg,largecap,-2.5785,0.567
2026-09-01,00:00,DCBBANK,bank,midcap,5.3623,1.6142
2026-09-01,00:00,DEEPINDS,energy,midcap,-1.4011,0.9217
2026-09-01,00:00,DIVISLAB,healthcare,largecap,-0.801,1.2593
2026-09-01,00:00,DOLPHIN,energy,smallcap,-4.7751,0.1994
2026-09-01,00:00,DYNAMATECH,aerospace & defence,midcap,2.1161,0.361
2026-09-01,00:00,ELGIEQUIP,industrials,largecap,0.008,0.5882
2026-09-01,00:00,ENGINERSIN,realty,midcap,10.3776,11.7646
2026-09-01,00:00,EPL,industrials,midcap,-4.6003,98.7831
2026-09-01,00:00,FCL,chemicals,midcap,-2.3986,1.169
2026-09-01,00:00,FOSECOIND,chemicals,smallcap,-0.8409,3.4675
2026-09-01,00:00,GANDHITUBE,metals & mining,smallcap,-0.1837,0.2784
2026-09-01,00:00,GARFIBRES,textiles,midcap,5.4693,0.9104
2026-09-01,00:00,GEECEE,financials,smallcap,-0.3919,0.2092
2026-09-01,00:00,GIPCL,power & utilities,smallcap,-3.453,1.1821
2026-09-01,00:00,GLENMARK,healthcare,largecap,-1.7734,1.0128
2026-09-01,00:00,GNA,auto,smallcap,-1.8797,0.803
2026-09-01,00:00,GODREJAGRO,fmcg,midcap,7.4019,40.3182
2026-09-01,00:00,GRANULES,healthcare,largecap,0.0657,0.2884
2026-09-01,00:00,GRASIM,textiles,largecap,0.4559,1.1111
2026-09-01,00:00,GUFICBIO,healthcare,smallcap,3.6303,0.8887
2026-09-01,00:00,HATSUN,fmcg,largecap,0.2083,1.5627
2026-09-01,00:00,HFCL,telecom,largecap,-5.8973,0.4361
2026-09-01,00:00,HITECHCORP,industrials,smallcap,1.3964,0.855
2026-09-01,00:00,ICIL,textiles,midcap,-0.3449,1.5066
2026-09-01,00:00,IDBI,bank,largecap,-0.6475,0.7413
2026-09-01,00:00,IDFCFIRSTB,bank,largecap,2.1415,0.3879
2026-09-01,00:00,IFCI,financials,largecap,-3.0013,0.7148
2026-09-01,00:00,IIFL,financials,largecap,-3.0489,0.6676
2026-09-01,00:00,INDORAMA,textiles,smallcap,6.85,6.5261
2026-09-01,00:00,INDSWFTLAB,healthcare,smallcap,1.4411,1.7146
2026-09-01,00:00,INGERRAND,industrials,midcap,-1.3621,0.9339
2026-09-01,00:00,IOLCP,healthcare,midcap,-2.2929,1.0539
2026-09-01,00:00,IPCALAB,healthcare,largecap,1.9125,0.7606
2026-09-01,00:00,JINDALSAW,industrials,midcap,0.3726,0.9732
2026-09-01,00:00,JINDALSTEL,metals & mining,largecap,-1.6282,0.3722
2026-09-01,00:00,JSL,metals & mining,largecap,4.0913,1.5767
2026-09-01,00:00,JSWSTEEL,metals & mining,largecap,-1.6031,0.6674
2026-09-01,00:00,KABRAEXTRU,industrials,smallcap,-3.9934,1.9048
2026-09-01,00:00,KAJARIACER,building materials,midcap,1.1107,0.6184
2026-09-01,00:00,KALYANIFRG,industrials,smallcap,42.2534,61.6866
2026-09-01,00:00,KARURVYSYA,bank,largecap,0.4624,0.4031
2026-09-01,00:00,KDDL,consumer discretionary,smallcap,-1.5113,0.6838
2026-09-01,00:00,KINGFA,plastic products,midcap,1.3957,0.9385
2026-09-01,00:00,KIRLOSENG,industrials,largecap,0.7159,0.6326
2026-09-01,00:00,KOTAKBANK,bank,largecap,0.3068,0.4608
2026-09-01,00:00,KPIL,realty,largecap,1.5942,1.429
2026-09-01,00:00,KPRMILL,consumer discretionary,largecap,2.504,0.5097
2026-09-01,00:00,KTKBANK,bank,midcap,0.1665,0.4264
2026-09-01,00:00,LAURUSLABS,healthcare,largecap,-3.967,1.6743
2026-09-01,00:00,LGBBROSLTD,auto,midcap,-0.8616,0.4962
2026-09-01,00:00,LOKESHMACH,industrials,smallcap,10.8177,1.3601
2026-09-01,00:00,LTFOODS,fmcg,midcap,-0.5349,0.2884
2026-09-01,00:00,LUMAXIND,auto,midcap,5.7898,2.3096
2026-09-01,00:00,MAHABANK,bank,largecap,-1.3127,0.7386
2026-09-01,00:00,MAHASTEEL,metals & mining,smallcap,4.8432,0.5575
2026-09-01,00:00,MANAKSTEEL,metals & mining,smallcap,9.8217,22.5805
2026-09-01,00:00,MANGLMCEM,building materials,smallcap,1.9851,2.8189
2026-09-01,00:00,MANINDS,metals & mining,midcap,-0.7095,0.8836
2026-09-01,00:00,MARKSANS,healthcare,midcap,-2.2141,0.7454
2026-09-01,00:00,MAWANASUG,fmcg,smallcap,-3.8056,1.8209
2026-09-01,00:00,MCX,financials,largecap,-0.8703,0.4701
2026-09-01,00:00,MENONBE,auto,smallcap,5.8956,1.6735
2026-09-01,00:00,MOREPENLAB,healthcare,midcap,-2.3919,3.0449
2026-09-01,00:00,MOTILALOFS,financials,largecap,-2.1477,0.434
2026-09-01,00:00,MUNJALAU,auto,smallcap,2.7224,1.2467
2026-09-01,00:00,NAVINFLUOR,chemicals,largecap,1.3913,0.3433
2026-09-01,00:00,NITINSPIN,textiles,smallcap,0.6944,0.3007
2026-09-01,00:00,NRAIL,building materials,smallcap,-0.3216,0.3507
2026-09-01,00:00,NRBBEARING,industrials,smallcap,-2.4273,0.5827
2026-09-01,00:00,OFSS,i.t,largecap,-0.0246,0.8962
2026-09-01,00:00,PAISALO,financials,midcap,-0.7253,0.9551
2026-09-01,00:00,PANAMAPET,energy,smallcap,4.6969,1.3545
2026-09-01,00:00,PETRONET,energy,largecap,0.1027,0.3629
2026-09-01,00:00,PFOCUS,realty,largecap,-2.6834,0.2353
2026-09-01,00:00,PITTIENG,industrials,smallcap,-4.1473,2.7912
2026-09-01,00:00,PKTEA,fmcg,smallcap,-0.7049,0.0908
2026-09-01,00:00,PRECWIRE,metals & mining,midcap,-1.9809,0.8781
2026-09-01,00:00,PREMIERPOL,plastic products,smallcap,-3.6437,1.1267
2026-09-01,00:00,PRICOLLTD,auto,midcap,3.4192,0.4768
2026-09-01,00:00,PVP,realty,smallcap,-0.2453,3.2476
2026-09-01,00:00,RAYMOND,transportation,smallcap,1.348,0.5882
2026-09-01,00:00,REDINGTON,services,largecap,-4.4809,0.5177
2026-09-01,00:00,RML,auto,smallcap,-0.8432,0.2993
2026-09-01,00:00,RUBYMILLS,textiles,smallcap,-1.1783,0.0882
2026-09-01,00:00,SAIL,metals & mining,largecap,-3.5,1.3458
2026-09-01,00:00,SALONA,textiles,smallcap,-1.0953,0.321
2026-09-01,00:00,SALSTEEL,metals & mining,smallcap,9.6727,3.5429
2026-09-01,00:00,SARLAPOLY,textiles,smallcap,5.1134,1.8786
2026-09-01,00:00,SEAMECLTD,miscellaneous,smallcap,0.1312,0.768
2026-09-01,00:00,SHAHALLOYS,metals & mining,smallcap,9.5492,10.921
2026-09-01,00:00,SHANTIGEAR,industrials,smallcap,2.4916,0.6643
2026-09-01,00:00,SHILPAMED,healthcare,midcap,-1.5601,2.5742
2026-09-01,00:00,SHREEPUSHK,chemicals,smallcap,2.891,0.2634
2026-09-01,00:00,SICAGEN,services,smallcap,2.4751,0.3149
2026-09-01,00:00,SIGMAADV,aerospace & defence,midcap,0.4311,0.6659
2026-09-01,00:00,SKIPPER,industrials,midcap,-2.1419,0.6355
2026-09-01,00:00,SMLMAH,auto,midcap,4.3575,2.4318
2026-09-01,00:00,SOLARINDS,aerospace & defence,largecap,-1.6667,0.6372
2026-09-01,00:00,SOTL,energy,midcap,11.281,41.5575
2026-09-01,00:00,SOUTHBANK,bank,midcap,1.1902,0.5678
2026-09-01,00:00,SPAL,consumer discretionary,smallcap,-0.0685,0.7103
2026-09-01,00:00,SPLPETRO,energy,midcap,2.5184,0.8776
2026-09-01,00:00,SSWL,auto,midcap,20.8968,46.9073
2026-09-01,00:00,STLTECH,industrials,largecap,-4.152,0.3253
2026-09-01,00:00,SUDARSCHEM,chemicals,midcap,-1.2889,7.1687
2026-09-01,00:00,SUNDARMFIN,financials,largecap,-0.7498,0.2546
2026-09-01,00:00,SUNDRMFAST,auto,largecap,0.3917,0.7017
2026-09-01,00:00,SUVEN,healthcare,smallcap,4.5623,1.1446
2026-09-01,00:00,SWANDEF,transportation,midcap,-1.6822,0.078
2026-09-01,00:00,TALBROAUTO,auto,smallcap,2.3545,0.4034
2026-09-01,00:00,TBZ,consumer discretionary,smallcap,21.5777,12.9525
2026-09-01,00:00,TCPLPACK,industrials,smallcap,1.0074,0.3113
2026-09-01,00:00,TFCILTD,financials,midcap,0.3771,0.9633
2026-09-01,00:00,TNPETRO,energy,smallcap,18.8381,34.5248
2026-09-01,00:00,TVSSRICHAK,auto,smallcap,4.4064,3.7477
2026-09-01,00:00,UEL,power & utilities,smallcap,10.2414,0.3391
2026-09-01,00:00,UFLEX,industrials,smallcap,1.6868,1.0822
2026-09-01,00:00,UMIYA-MRO,telecom,smallcap,4.4801,1.2629
2026-09-01,00:00,UNIONBANK,bank,largecap,-0.5914,0.4711
2026-09-01,00:00,USHAMART,metals & mining,midcap,1.4519,5.5663
2026-09-01,00:00,VADILALIND,fmcg,midcap,-1.8101,0.7095
2026-09-01,00:00,VINDHYATEL,realty,smallcap,-0.3404,3.3445
2026-09-01,00:00,VISHNU,chemicals,smallcap,1.4643,2.8812
2026-09-01,00:00,VOLTAMP,industrials,midcap,-2.3237,0.6117
2026-09-01,00:00,VSSL,metals & mining,smallcap,1.8075,0.5721
2026-09-01,00:00,WELCORP,industrials,largecap,7.5744,3.9412
2026-09-01,00:00,WELENT,realty,midcap,5.2588,2.2049
2026-09-01,00:00,WELINV,financials,smallcap,-3.9439,0.2711
2026-09-01,00:00,WELSPUNLIV,textiles,midcap,4.1741,1.2089
2026-09-01,00:00,WHEELS,auto,smallcap,-0.3812,0.8032
2026-09-01,00:00,WOCKPHARMA,healthcare,largecap,-6.3983,0.417
2026-09-01,00:00,WSTCSTPAPR,building materials,smallcap,6.7102,4.1622
2026-09-01,00:00,ZYDUSLIFE,healthcare,largecap,-1.9479,0.9859
2026-09-02,00:00,63MOONS,i.t,smallcap,3.6965,1.2893
2026-09-02,00:00,ADOR,industrials,smallcap,5.7899,2.004
2026-09-02,00:00,ANTELOPUS,energy,smallcap,20.8116,37.4309
2026-09-02,00:00,APARINDS,industrials,largecap,-5.5609,0.797
2026-09-02,00:00,APCOTEXIND,chemicals,smallcap,0.5438,0.965
2026-09-02,00:00,APLAPOLLO,industrials,largecap,-2.4541,1.1962
2026-09-02,00:00,ARIES,chemicals,smallcap,2.2816,9.2526
2026-09-02,00:00,ARMANFIN,financials,smallcap,-4.2769,0.5083
2026-09-02,00:00,ARVIND,textiles,midcap,5.6501,1.1865
2026-09-02,00:00,ASAHIINDIA,building materials,largecap,-0.1732,0.923
2026-09-02,00:00,ASIANHOTNR,services,smallcap,20.2405,0.8332
2026-09-02,00:00,AUROPHARMA,healthcare,largecap,0.1763,0.6112
2026-09-02,00:00,AUSOMENT,consumer discretionary,smallcap,5.5383,0.7859
2026-09-02,00:00,AXISCADES,aerospace & defence,midcap,5.9572,2.0384
2026-09-02,00:00,AYMSYNTEX,textiles,smallcap,22.8381,13.9574
2026-09-02,00:00,BAFNAPH,healthcare,smallcap,5.8056,0.5789
2026-09-02,00:00,BALRAMCHIN,fmcg,midcap,2.2753,3.5352
2026-09-02,00:00,BEML,aerospace & defence,midcap,2.3931,2.4536
2026-09-02,00:00,BEPL,energy,smallcap,3.0521,1.0286
2026-09-02,00:00,BHAGERIA,chemicals,smallcap,15.7487,2.9613
2026-09-02,00:00,BHEL,industrials,largecap,-0.7775,0.4438
2026-09-02,00:00,BIL,consumer discretionary,smallcap,4.139,2.3168
2026-09-02,00:00,BIRLACABLE,industrials,smallcap,15.7535,4.4387
2026-09-02,00:00,BLISSGVS,healthcare,midcap,10.2959,0.2255
2026-09-02,00:00,BODALCHEM,chemicals,smallcap,46.8006,65.6154
2026-09-02,00:00,BOSCHLTD,auto,largecap,-2.8577,1.5415
2026-09-02,00:00,CAPLIPOINT,healthcare,largecap,8.0764,3.2691
2026-09-02,00:00,CARERATING,financials,midcap,0.0535,1.9589
2026-09-02,00:00,CENTUM,aerospace & defence,midcap,3.2677,1.9635
2026-09-02,00:00,CGCL,financials,largecap,-0.5349,1.3497
2026-09-02,00:00,CGPOWER,industrials,largecap,-1.2655,0.5692
2026-09-02,00:00,CHENNPETRO,energy,largecap,5.4358,0.7291
2026-09-02,00:00,COFORGE,i.t,largecap,-2.4273,0.5873
2026-09-02,00:00,CONSOFINVT,financials,smallcap,-1.0223,0.098
2026-09-02,00:00,CORDSCABLE,industrials,smallcap,25.5821,9.4164
2026-09-02,00:00,CUB,bank,largecap,3.7662,0.6167
2026-09-02,00:00,CUPID,fmcg,largecap,-0.5773,0.3108
2026-09-02,00:00,DCBBANK,bank,midcap,4.3997,1.0584
2026-09-02,00:00,DEEPINDS,energy,midcap,2.8468,1.2408
2026-09-02,00:00,DIVISLAB,healthcare,largecap,-0.2056,1.0482
2026-09-02,00:00,DOLPHIN,energy,smallcap,-1.4856,0.2959
2026-09-02,00:00,DYNAMATECH,aerospace & defence,midcap,-0.0962,0.354
2026-09-02,00:00,ECLERX,i.t,midcap,2.5058,0.8785
2026-09-02,00:00,ELGIEQUIP,industrials,largecap,-1.9241,0.5853
2026-09-02,00:00,ENGINERSIN,realty,midcap,9.0178,1.3827
2026-09-02,00:00,EPL,industrials,midcap,-6.2078,7.4432
2026-09-02,00:00,FCL,chemicals,midcap,-1.679,0.6479
2026-09-02,00:00,FINCABLES,industrials,midcap,-8.221,1.2176
2026-09-02,00:00,FOSECOIND,chemicals,smallcap,-2.8136,2.1007
2026-09-02,00:00,GANDHITUBE,metals & mining,smallcap,-0.206,0.5059
2026-09-02,00:00,GARFIBRES,textiles,midcap,1.9712,0.525
2026-09-02,00:00,GEECEE,financials,smallcap,-0.8378,0.2423
2026-09-02,00:00,GIPCL,power & utilities,smallcap,0.0146,3.6464
2026-09-02,00:00,GLENMARK,healthcare,largecap,-2.1869,0.772
2026-09-02,00:00,GNA,auto,smallcap,-1.8889,0.657
2026-09-02,00:00,GODREJAGRO,fmcg,midcap,10.0033,8.0326
2026-09-02,00:00,GRANULES,healthcare,largecap,-0.5857,0.6671
2026-09-02,00:00,GRASIM,textiles,largecap,0.1489,1.4688
2026-09-02,00:00,GUFICBIO,healthcare,smallcap,7.999,6.1944
