date,time,group,market cap,category,sector,industry,% change,volume
2026-09-09,15:29,KANORICHEM,694.2871,smallcap,chemicals,chemicals,4.9717,94989
2026-09-09,15:29,KOVAI,6682.4394,midcap,healthcare,healthcare,0.6959,6798
2026-09-09,15:29,KROSS,1362.9551,smallcap,auto,auto ancillaries,3.971,793389
2026-09-09,15:29,LAL,154.2537,smallcap,textiles,trading,1.9037,67995
2026-09-09,15:29,LFIC,41.895,smallcap,financials,finance & investments,9.2159,189187
2026-09-09,15:29,MAMATA,1047.554,smallcap,industrials,engineering,-1.4799,100223
2026-09-09,15:29,MANAKCOAT,1310.8524,smallcap,metals & mining,steel - medium / small,2.839,707413
2026-09-09,15:29,MCL,161.0925,smallcap,metals & mining,mining / minerals / metals,-0.674,300265
2026-09-09,15:29,METROPOLIS,12070.8672,midcap,healthcare,healthcare,3.4181,472099
2026-09-09,15:29,MRPL,30312.9484,largecap,energy,refineries,6.6489,47490869
2026-09-09,15:29,NEOGEN,6059.5645,midcap,chemicals,chemicals,1.9069,234288
2026-09-09,15:29,NYKAA,97656.402,largecap,i.t,trading,0.5865,4010750
2026-09-09,15:29,ORIENTCER,538.3764,smallcap,building materials,refractories / intermediates,5.1111,353849
2026-09-09,15:29,PAYTM,106936.28,largecap,i.t,miscellaneous,4.8802,8247684
2026-09-09,15:29,PCBL,12937.0504,midcap,chemicals,chemicals,1.8704,6364541
2026-09-09,15:29,PINELABS,19563.6639,midcap,i.t,miscellaneous,3.2616,40668170
2026-09-09,15:29,RACLGEAR,1815.6001,smallcap,auto,auto ancillaries,6.0836,98666
2026-09-09,15:29,REDINGTON,29203.1839,largecap,services,trading,1.2047,4173283
2026-09-09,15:29,RPGLIFE,4635.2243,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,0.3354,51216
2026-09-09,15:29,S&SPOWER,432.8182,smallcap,industrials,electric equipment,-2.4665,7426
2026-09-09,15:29,SANSERA,25171.1032,largecap,auto,auto ancillaries,2.5362,470508
2026-09-09,15:29,SARDAEN,18318.5403,midcap,metals & mining,steel - medium / small,5.0014,5268817
2026-09-09,15:29,SHAILY,15674.2606,midcap,plastic products,plastics products,1.3851,243432
2026-09-09,15:29,SHAREINDIA,3739.9471,smallcap,financials,finance & investments,10.8537,28867559
2026-09-09,15:29,SIGMAADV,14726.6952,midcap,aerospace & defence,electronics - components,-2.8373,155489
2026-09-09,15:29,SUBEXLTD,1080.7316,smallcap,i.t,computers - software - medium / small,-2.2361,23896769
2026-09-09,15:29,SUPERHOUSE,188.1968,smallcap,consumer discretionary,leather / leather products,5.4774,73213
2026-09-09,15:29,TAALTECH,1412.3885,smallcap,industrials,engineering,7.8196,45586
2026-09-09,15:29,TGBHOTELS,26.9728,smallcap,services,hotels,6.6232,135707
2026-09-09,15:29,TOTAL,118.888,smallcap,transportation,miscellaneous,2.0754,36891
2026-09-09,15:29,VIDHIING,1780.2895,smallcap,chemicals,dyes and pigments,-1.7534,59111
2026-09-09,15:29,WABAG,12523.3332,midcap,realty,engineering - turnkey services,6.0994,2441516
2026-09-10,15:29,AAKASH,85.9613,smallcap,energy,oil drilling / allied services,7.6561,795578
2026-09-10,15:29,AARTIDRUGS,3864.8282,smallcap,healthcare,pharmaceuticals - indian - bulk drugs,3.1999,254738
2026-09-10,15:29,ACUTAAS,26540.9803,largecap,healthcare,pharmaceuticals - indian - bulk drugs,6.4655,1000453
2026-09-10,15:29,ASAHIINDIA,24696.0717,largecap,building materials,glass & glass products,0.769,220953
2026-09-10,15:29,ATHERENERG,62271.7988,largecap,auto,automobiles - scooters and 3 - wheelers,4.9557,8086256
2026-09-10,15:29,BELLACASA,330.2027,smallcap,consumer discretionary,textiles - products,6.268,28023
2026-09-10,15:29,BIOFILCHEM,51.1974,smallcap,healthcare,trading,16.9422,681889
2026-09-10,15:29,BLUSPRING,1950.5037,smallcap,miscellaneous,diversified - large,5.3095,835035
2026-09-10,15:29,BOROLTD,3054.9856,smallcap,building materials,glass & glass products,3.2569,1214319
2026-09-10,15:29,CHEMFAB,537.2171,smallcap,chemicals,chemicals,2.8763,14633
2026-09-10,15:29,DIAMINESQ,254.5921,smallcap,chemicals,chemicals,1.9152,6347
2026-09-10,15:29,DIGJAMLMTD,103.08,smallcap,textiles,textiles - products,19.9845,732362
2026-09-10,15:29,EVEREADY,2539.6929,smallcap,industrials,dry cells,4.8082,742503
2026-09-10,15:29,FINCABLES,20698.811,largecap,industrials,cables - power,4.8027,2351771
2026-09-10,15:29,FLUOROCHEM,52231.478,largecap,chemicals,chemicals,0.6625,170274
2026-09-10,15:29,GENESYS,1834.1629,smallcap,i.t,computers - software - medium / small,9.245,9166324
2026-09-10,15:29,GESHIP,19893.1762,midcap,transportation,shipping,0.488,1104013
2026-09-10,15:29,GRAUWEIL,3294.9414,smallcap,chemicals,chemicals,5.2429,1086631
2026-09-10,15:29,HERITGFOOD,3527.176,smallcap,fmcg,food - processing - indian,4.7224,2057299
2026-09-10,15:29,IDFCFIRSTB,74086.7278,largecap,bank,banks - private sector,0.9767,14637414
2026-09-10,15:29,JTLIND,3451.2567,smallcap,metals & mining,steel - medium / small,2.0501,4005608
2026-09-10,15:29,JUNIPER,4748.4234,smallcap,services,hotels,6.5508,1039859
2026-09-10,15:29,KINGFA,8344.2629,midcap,plastic products,plastics products,1.1368,56247
2026-09-10,15:29,KIRANVYPAR,558.9716,smallcap,financials,finance & investments,1.0348,8867
2026-09-10,15:29,KISSHT,5439.4744,midcap,i.t,finance & investments,3.4226,1514881
2026-09-10,15:29,KSL,3974.1746,smallcap,metals & mining,steel - medium / small,6.3489,661316
2026-09-10,15:29,MADHAV,31.1535,smallcap,consumer discretionary,miscellaneous,5.9449,27934
2026-09-10,15:29,MAHABANK,65039.7887,largecap,bank,banks - public sector,-0.2483,15415768
2026-09-10,15:29,MANGALAM,50.1914,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,9.9969,284790
2026-09-10,15:29,MENONBE,1712.022,smallcap,auto,auto ancillaries,-1.2602,38353
2026-09-10,15:29,MERCURYEV,718.6681,smallcap,auto,automobiles - passenger cars,9.9921,3794734
2026-09-10,15:29,MGEL,522.0161,smallcap,services,trading,1.1995,1085311
2026-09-10,15:29,MUKANDLTD,2018.4585,smallcap,metals & mining,steel - medium / small,2.0617,329153
2026-09-10,15:29,NAZARA,14403.0191,midcap,i.t,telecommunications - service provider,0.0668,1606579
2026-09-10,15:29,NPST,3506.1112,smallcap,i.t,computers - software - medium / small,2.2612,25134
2026-09-10,15:29,NRBBEARING,4696.3846,smallcap,industrials,bearings,6.4802,1397242
2026-09-10,15:29,OSWALSEEDS,119.6428,smallcap,fmcg,miscellaneous,12.7676,1573719
2026-09-10,15:29,PLAZACABLE,261.1124,smallcap,industrials,cables - power,1.3907,193003
2026-09-10,15:29,POWERICA,6923.6532,midcap,industrials,electric equipment,5.255,626654
2026-09-10,15:29,PRSMJOHNSN,5660.2447,midcap,building materials,cement - north india,2.4633,1164917
2026-09-10,15:29,RATNAVEER,2142.0862,smallcap,metals & mining,steel - medium / small,3.5679,3836811
2026-09-10,15:29,RPPINFRA,307.4327,smallcap,realty,construction,1.6613,349542
2026-09-10,15:29,SAMBHV,3843.6941,smallcap,metals & mining,steel - medium / small,1.5869,2348033
2026-09-10,15:29,SECMARK,147.7937,smallcap,i.t,computers - software - medium / small,5.4358,17484
2026-09-10,15:29,SHARDAMOTR,5220.0827,midcap,auto,auto ancillaries,4.0636,220362
2026-09-10,15:29,SSDL,223.8973,smallcap,textiles,trading,19.9858,296352
2026-09-10,15:29,STEELCITY,127.0053,smallcap,financials,finance & investments,8.7189,183418
2026-09-10,15:29,SWANDEF,13615.7017,midcap,transportation,miscellaneous,3.0296,22304
2026-09-10,15:29,TEGA,12608.6816,midcap,industrials,engineering,2.58,1131990
2026-09-10,15:29,THEJO,2332.3165,smallcap,industrials,engineering,2.1999,8107
2026-09-10,15:29,VSSL,3507.273,smallcap,metals & mining,steel - medium / small,8.0634,8306199
2026-09-10,15:29,WENDT,1646.1,smallcap,industrials,abrasives and grinding wheels,5.3338,98896
2026-09-10,15:29,ZFSTEERING,617.0298,smallcap,auto,auto ancillaries,9.3155,96970
2026-09-10,15:29,ZYDUSWELL,17632.4671,midcap,fmcg,food - processing - indian,2.1833,368281
2026-09-11,15:29,63MOONS,4188.0782,smallcap,i.t,computers - software - medium / small,2.5441,1336886
2026-09-11,15:29,AMDIND,122.7247,smallcap,industrials,packaging,14.2577,484603
2026-09-11,15:29,ARROWGREEN,1226.6494,smallcap,plastic products,plastics products,2.6904,19342
2026-09-11,15:29,BBOX,14222.1443,midcap,i.t,computers - software - medium / small,7.5116,1663788
2026-09-11,15:29,BLACKBUCK,11441.0347,midcap,transportation,miscellaneous,7.2111,4433382
2026-09-11,15:29,BLUESTONE,13569.0926,midcap,consumer discretionary,diamond cutting / jewellery,4.1162,1308518
2026-09-11,15:29,CPPLUS,45083.703,largecap,consumer discretionary,trading,-0.094,161471
2026-09-11,15:29,CURAA,78.8139,smallcap,i.t,computers - software - medium / small,4.9157,727
2026-09-11,15:29,DECCANCE,803.6103,smallcap,building materials,cement - south india,0.3411,161187
2026-09-11,15:29,HPAL,348.2971,smallcap,chemicals,chemicals,3.5509,620683
2026-09-11,15:29,INDOCO,2427.7694,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,3.4494,5002402
2026-09-11,15:29,KALYANIFRG,371.6763,smallcap,industrials,castings & forgings,4.9784,8554
2026-09-11,15:29,LIBAS,29.5059,smallcap,fmcg,food - processing - indian,4.7708,371208
2026-09-11,15:29,LICHSGFIN,30963.0463,largecap,financials,finance - housing,1.9193,11556446
2026-09-11,15:29,NAGREEKCAP,31.4121,smallcap,financials,finance & investments,8.8763,17663
2026-09-11,15:29,PAR,173.3969,smallcap,healthcare,pharmaceuticals - indian - bulk drugs,-0.1134,76296
2026-09-11,15:29,PREMCO,130.2091,smallcap,textiles,textiles - products,1.9933,162
2026-09-11,15:29,PTCIL,35427.3933,largecap,industrials,castings & forgings,5.5618,65881
2026-09-11,15:29,PWL,39481.0673,largecap,services,miscellaneous,7.3937,41161986
2026-09-11,15:29,S&SPOWER,432.3862,smallcap,industrials,electric equipment,2.2621,2806
2026-09-11,15:29,SAHYADRI,427.8909,smallcap,building materials,cement products,1.9695,17080
2026-09-11,15:29,SANGINITA,396.2921,smallcap,chemicals,chemicals,1.9879,29308
2026-09-11,15:29,SHIVATEX,230.8011,smallcap,textiles,textiles - cotton/blended,-0.6306,9452
2026-09-11,15:29,SHIVAUM,632.9626,smallcap,metals & mining,trading,0.856,13315
2026-09-11,15:29,SHREERAMA,628.9012,smallcap,industrials,packaging,2.7027,107895
2026-09-11,15:29,TRACXN,340.9997,smallcap,i.t,computers - software - medium / small,11.4995,1039887
2026-09-11,15:29,VAISHALI,118.395,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,2.3337,392962
2026-09-11,15:29,VGL,344.3146,smallcap,textiles,textiles - cotton/blended,15.6456,2056842
2026-09-11,15:29,YESBANK,73696.1177,largecap,bank,banks - private sector,5.2915,234792571
2026-09-15,15:29,ABDL,17691.6671,midcap,fmcg,breweries & distilleries,-0.1423,522432
2026-09-15,15:29,ACMESOLAR,28437.5545,largecap,realty,engineering - turnkey services,4.4991,5262214
2026-09-15,15:29,AEGISVOPAK,32696.8288,largecap,transportation,miscellaneous,2.3382,4447657
2026-09-15,15:29,ANTHEM,53008.8721,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,0.2072,599280
2026-09-15,15:29,ARIHANTCAP,865.9411,smallcap,financials,finance & investments,3.1013,1185062
2026-09-15,15:29,AWFIS,2098.2326,smallcap,co-working,miscellaneous,-6.1562,3801941
2026-09-15,15:29,CYBERTECH,425.5332,smallcap,i.t,computers - software - medium / small,-0.0712,14910
2026-09-15,15:29,DIACABS,22071.8125,largecap,industrials,cables - power,4.9993,1398719
2026-09-15,15:29,DYNAMATECH,8215.6086,midcap,aerospace & defence,engineering,-0.2149,22745
2026-09-15,15:29,EMCURE,37535.8043,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,0.7125,239137
2026-09-15,15:29,EMUDHRA,4091.3124,smallcap,i.t,computers - software - medium / small,19.998,1550701
2026-09-15,15:29,GEEKAYWIRE,290.8792,smallcap,metals & mining,steel - medium / small,5.4258,463841
2026-09-15,15:29,GOODLUCK,5153.797,midcap,metals & mining,steel - medium / small,0.445,708900
2026-09-15,15:29,GROWW,125622.4989,largecap,financials,finance & investments,-1.3234,30383521
2026-09-15,15:29,IWP,220.1301,smallcap,fmcg,miscellaneous,1.2787,7145
2026-09-15,15:29,JHS,73.6831,smallcap,fmcg,personal care - indian,4.2705,376577
2026-09-15,15:29,JINDALPHOT,1037.0142,smallcap,financials,finance & investments,8.7744,83635
2026-09-15,15:29,JINDALPOLY,2939.3819,smallcap,textiles,textiles - products,9.9211,346025
2026-09-15,15:29,KIRLOSIND,4023.3029,smallcap,financials,finance & investments,0.1489,37165
2026-09-15,15:29,LAL,152.5264,smallcap,textiles,trading,1.812,18605
2026-09-15,15:29,MWL,120.5847,smallcap,metals & mining,steel - medium / small,1.0591,7108354
2026-09-15,15:29,OBCL,117.5998,smallcap,transportation,miscellaneous,1.4342,18533
2026-09-15,15:29,ONESOURCE,18253.9044,midcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,0.4648,724751
2026-09-15,15:29,PDMJEPAPER,927.6615,smallcap,building materials,paper,-0.911,1160437
2026-09-15,15:29,QUICKHEAL,800.4214,smallcap,i.t,computers - software - medium / small,7.6532,2076441
2026-09-15,15:29,QUINT,189.7762,smallcap,i.t,computers - software - medium / small,20,43332
2026-09-15,15:29,RHL,288.5119,smallcap,services,hotels,5.0225,17789
2026-09-15,15:29,SEYAIND,33.6914,smallcap,chemicals,chemicals,-0.8675,16307
2026-09-15,15:29,SHANKARA,359.5933,smallcap,consumer discretionary,trading,1.0385,415745
2026-09-15,15:29,SHEKHAWATI,66.7684,smallcap,textiles,textiles - processing,4.7496,203612
2026-09-15,15:29,SMARTLINK,229.7243,smallcap,i.t,computers - hardware,1.3504,25790
2026-09-15,15:29,SUNDARMFIN,52337.6953,largecap,financials,finance & investments,-0.3333,64086
2026-09-15,15:29,TATACHEM,15602.5482,midcap,chemicals,chemicals,19.9935,1823658
2026-09-15,15:29,TATAINVEST,32932.4782,largecap,financials,finance & investments,10.3626,24516580
2026-09-15,15:29,WCIL,892.2101,smallcap,transportation,shipping,4.5023,455441
2026-09-21,15:29,AARTIDRUGS,3941.0386,smallcap,healthcare,pharmaceuticals - indian - bulk drugs,0.8569,114136
2026-09-21,15:29,AGI,4820.2784,smallcap,industrials,packaging,9.9725,1015912
2026-09-21,15:29,AKUMS,12334.9668,midcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,4.8169,825339
2026-09-21,15:29,ARVEE,191.8141,smallcap,chemicals,chemicals,19.9988,60933
2026-09-21,15:29,ASHIANA,3566.1193,smallcap,realty,construction,14.3199,1011498
2026-09-21,15:29,ASKAUTOLTD,12937.4831,midcap,auto,auto ancillaries,-0.1752,515955
2026-09-21,15:29,BAJAJHCARE,1112.7193,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,1.5278,154070
2026-09-21,15:29,BANDHANBNK,28193.865,largecap,bank,banks - private sector,2.2857,15271152
2026-09-21,15:29,BGRENERGY,1844.5938,smallcap,realty,engineering - turnkey services,4.9996,89055
2026-09-21,15:29,BIMETAL,244.8765,smallcap,industrials,bearings,3.4677,2287
2026-09-21,15:29,BOROLTD,3099.8309,smallcap,building materials,glass & glass products,0.7446,101036
2026-09-21,15:29,BSL,121.7152,smallcap,textiles,textiles - processing,6.6717,18835
2026-09-21,15:29,CAPLIPOINT,20892.5748,largecap,healthcare,pharmaceuticals - indian - formulations,0.2911,91962
2026-09-21,15:29,CARBORUNIV,21419.0894,largecap,industrials,abrasives and grinding wheels,4.847,3767733
2026-09-21,15:29,CCHHL,212.6676,smallcap,services,hotels,0.0769,24687
2026-09-21,15:29,CGPOWER,140488.149,largecap,industrials,electric equipment,2.0179,2999705
2026-09-21,15:29,CMRGREEN,5079.2396,midcap,miscellaneous,miscellaneous,-0.8496,489891
2026-09-21,15:29,CONCORDBIO,15633.8455,midcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,5.6879,561323
2026-09-21,15:29,CROWN,125.7283,smallcap,miscellaneous,miscellaneous,11.8916,283904
2026-09-21,15:29,DEEDEV,5031.6374,midcap,metals & mining,steel - medium / small,1.8467,284817
2026-09-21,15:29,DISAQ,1754.0621,smallcap,industrials,engineering,0.5969,106
2026-09-21,15:29,DRREDDY,98909.0823,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,1.1224,1718834
2026-09-21,15:29,EMMVEE,22708.9171,largecap,industrials,electric equipment,3.8415,11448479
2026-09-21,15:29,ENGINERSIN,14969.9986,midcap,realty,engineering - turnkey services,7.0959,10639611
2026-09-21,15:29,ETERNAL,315421.7109,largecap,i.t,miscellaneous,2.7689,20274532
2026-09-21,15:29,GANESHCP,683.787,smallcap,fmcg,food - processing - indian,1.3002,122957
2026-09-21,15:29,GLOBE,93.2367,smallcap,textiles,textiles - products,8.6957,7221088
2026-09-21,15:29,GOODLUCK,5157.7856,midcap,metals & mining,steel - medium / small,1.2856,603046
2026-09-21,15:29,GUFICBIO,4372.3173,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,-0.0803,56909
2026-09-21,15:29,GVKPIL,380.5897,smallcap,realty,engineering - turnkey services,1.6597,475114
2026-09-21,15:29,HARSHA,4010.0376,smallcap,industrials,engineering,6.2323,776655
2026-09-21,15:29,HDFCBANK,1125837.0397,largecap,bank,banks - private sector,1.1628,35482683
2026-09-21,15:29,HINDCON,121.8849,smallcap,chemicals,chemicals,2.646,60207
2026-09-21,15:29,HISARMETAL,83.4462,smallcap,metals & mining,steel - medium / small,2.9056,1020
2026-09-21,15:29,ICICIAMC,158493.8796,largecap,financials,finance & investments,0.0343,424027
2026-09-21,15:29,IGPL,1694.1787,smallcap,chemicals,chemicals,4.835,250011
2026-09-21,15:29,INDHOTEL,104301.9964,largecap,services,hotels,1.6718,2983659
2026-09-21,15:29,ISGEC,5781.2577,midcap,realty,engineering - turnkey services,8.4706,592841
2026-09-21,15:29,IVP,222.056,smallcap,chemicals,chemicals,4.0086,30263
2026-09-21,15:29,JAYKAY,2178.1392,smallcap,aerospace & defence,engineering,12.1905,4432715
2026-09-21,15:29,JYOTICNC,23872.6024,largecap,industrials,engineering,6.1113,5723374
2026-09-21,15:29,KILITCH,669.3391,smallcap,healthcare,pharmaceuticals - indian - formulations,4.9987,46481
2026-09-21,15:29,KPL,3601.7858,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,10.7657,171018
2026-09-21,15:29,LICHSGFIN,30151.7033,largecap,financials,finance - housing,3.6213,3749732
2026-09-21,15:29,LUMAXTECH,14331.5206,midcap,auto,auto ancillaries,-1.6122,74594
2026-09-21,15:29,MAXHEALTH,102122.4708,largecap,healthcare,healthcare,1.6487,965254
2026-09-21,15:29,MEESHO,98828.1233,largecap,transportation,miscellaneous,2.1964,10943685
2026-09-21,15:29,MFML,19.998,smallcap,textiles,textiles - products,-0.0531,5880
2026-09-21,15:29,MGEL,515.425,smallcap,services,trading,0.8951,287061
2026-09-21,15:29,MWL,126.2873,smallcap,metals & mining,steel - medium / small,0.0941,2523325
2026-09-21,15:29,NECCLTD,198.2365,smallcap,transportation,miscellaneous,2.4249,44946
2026-09-21,15:29,OAL,1730.2986,smallcap,chemicals,chemicals,6.749,72796
2026-09-21,15:29,ONELIFECAP,127.0987,smallcap,financials,finance & investments,2.7043,167423
2026-09-21,15:29,ORCHPHARMA,5019.6698,midcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,9.3059,573549
2026-09-21,15:29,ORIENTHOT,2562.0052,smallcap,services,hotels,0.4252,1833650
2026-09-21,15:29,PATINTLOG,89.86,smallcap,transportation,miscellaneous,4.5714,355563
2026-09-21,15:29,PNB,134777.7457,largecap,bank,banks - public sector,0.6225,8624424
2026-09-21,15:29,PODDARMENT,301.4832,smallcap,chemicals,dyes and pigments,1.7596,4695
2026-09-21,15:29,PREMEXPLN,3592.5919,smallcap,aerospace & defence,chemicals,1.0326,165042
2026-09-21,15:29,RAJOOENG,946.8004,smallcap,industrials,engineering,4.2272,578023
2026-09-21,15:29,RATNAVEER,2137.4434,smallcap,metals & mining,steel - medium / small,11.7962,20650744
2026-09-21,15:29,RML,3660.5388,smallcap,auto,auto ancillaries,1.5931,59658
2026-09-21,15:29,RSL,1514.3295,smallcap,metals & mining,steel - medium / small,9.1993,1078964
2026-09-21,15:29,RSWM,1038.1211,smallcap,textiles,textiles - cotton/blended,4.9909,334017
2026-09-21,15:29,SAILIFE,33976.3769,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,0.4686,368349
2026-09-21,15:29,SBCL,6314.5724,midcap,metals & mining,mining / minerals / metals,4.3696,526873
2026-09-21,15:29,SHADOWFAX,14717.8036,midcap,transportation,couriers,8.4277,13465306
2026-09-21,15:29,SINCLAIR,419.9732,smallcap,services,hotels,2.1726,45303
2026-09-21,15:29,SOMANYCERA,2348.3933,smallcap,building materials,ceramics - tiles / sanitaryware,2.9427,391433
2026-09-21,15:29,SUKHJITS,505.9966,smallcap,fmcg,miscellaneous,0.8398,34664
2026-09-21,15:29,SUNDROP,2500.8092,smallcap,fmcg,food - processing - indian,6.7154,220799
2026-09-21,15:29,SUPRIYA,7294.1562,midcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,5.6714,538805
2026-09-21,15:29,TAINWALCHM,199.5533,smallcap,services,trading,3.0172,30823
2026-09-21,15:29,THACKER,112.0351,smallcap,miscellaneous,diversified - medium / small,4.6505,19
2026-09-21,15:29,USHAMART,15456.5147,midcap,metals & mining,steel - medium / small,5.2642,3336342
2026-09-21,15:29,UTIAMC,11503.0178,midcap,financials,finance & investments,3.3296,129186
2026-09-21,15:29,VARROC,13163.3123,midcap,auto,auto ancillaries,1.2768,233688
2026-09-21,15:29,VINDHYATEL,3152.3296,smallcap,realty,construction,7.2632,171023
2026-09-21,15:29,WELCORP,70170.9495,largecap,industrials,steel - large,3.857,2544698
2026-09-21,15:29,WOCKPHARMA,33897.4914,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,4.8512,1771282
2026-09-21,15:29,YESBANK,71310.7238,largecap,bank,banks - private sector,1.9806,52755958
2026-09-21,15:29,ZOTA,3963.6996,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,12.5208,401249
2026-09-22,15:29,AARTIPHARM,7675.5928,midcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,4.4066,1401079
2026-09-22,15:29,AGSTRA,25.815,smallcap,miscellaneous,miscellaneous,4.4776,257095
2026-09-22,15:29,AVTNPL,1371.1651,smallcap,fmcg,solvent extraction,9.1293,4546154
2026-09-22,15:29,BEPL,3187.8769,smallcap,energy,petrochemicals,1.6628,1665214
2026-09-22,15:29,BLSE,2882.422,smallcap,i.t,computers - software - medium / small,3.42,1257827
2026-09-22,15:29,BLUESTONE,12884.8086,midcap,consumer discretionary,diamond cutting / jewellery,10.0479,3686322
2026-09-22,15:29,BUILDPRO,3103.9137,smallcap,services,trading,2.4063,110920
2026-09-22,15:29,CHEMPLASTS,2864.4712,smallcap,chemicals,chemicals,9.6594,7329815
2026-09-22,15:29,CINEVISTA,81.2152,smallcap,realty,construction,2.6167,150406
2026-09-22,15:29,COALINDIA,255568.3437,largecap,metals & mining,mining / minerals / metals,3.2071,16676174
2026-09-22,15:29,DEVX,332.4421,smallcap,co-working,miscellaneous,-0.1993,87156
2026-09-22,15:29,DOLPHIN,2736.3133,smallcap,energy,oil drilling / allied services,5.8918,205636
2026-09-22,15:29,DSFCL,238.7066,smallcap,chemicals,chemicals,4.9927,120100
2026-09-22,15:29,EMKAY,696.9183,smallcap,financials,finance & investments,3.7451,101420
2026-09-22,15:29,EPACKPEB,2430.8911,smallcap,metals & mining,steel - medium / small,3.6304,1057801
2026-09-22,15:29,EXCELSOFT,941.7337,smallcap,i.t,computers - software - medium / small,1.2465,921406
2026-09-22,15:29,GANDHITUBE,1104.9814,smallcap,metals & mining,steel - medium / small,10.3266,315988
2026-09-22,15:29,GEECEE,786.5947,smallcap,financials,finance & investments,-0.6115,2265
2026-09-22,15:29,GEEKAYWIRE,322.9668,smallcap,metals & mining,steel - medium / small,5.9223,517452
2026-09-22,15:29,GREAVESCOT,4625.9496,smallcap,industrials,engines,0.5489,2267387
2026-09-22,15:29,IKS,30588.0628,largecap,i.t,computers - software - medium / small,4.8463,486580
2026-09-22,15:29,INDOAMIN,964.4709,smallcap,chemicals,chemicals,1.4526,96970
2026-09-22,15:29,INDSWFTLAB,3299.3215,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,6.8925,2018474
2026-09-22,15:29,INOXWIND,13393.8431,midcap,industrials,electric equipment,0.5161,10089416
2026-09-22,15:29,INVPRECQ,1368,smallcap,industrials,castings & forgings,1.9956,4183
2026-09-22,15:29,ISFT,150.2142,smallcap,i.t,miscellaneous,12.9547,385240
2026-09-22,15:29,ISHANCH,135.7029,smallcap,chemicals,dyes and pigments,2.173,73746
2026-09-22,15:29,KDDL,4928.0755,smallcap,consumer discretionary,miscellaneous,-0.8411,35491
2026-09-22,15:29,KINGFA,8214.8472,midcap,plastic products,plastics products,1.7568,21396
2026-09-22,15:29,KLBRENG-B,2576.0165,smallcap,industrials,engineering,12.9348,1923203
2026-09-22,15:29,KSB,13968.3878,midcap,industrials,pumps,2.1866,145461
2026-09-22,15:29,KUANTUM,704.5665,smallcap,building materials,paper,5.2143,356156
2026-09-22,15:29,MACPOWER,1956.1134,smallcap,industrials,engineering,7.2214,83048
2026-09-22,15:29,MANKIND,100680.1595,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,1.7311,667075
2026-09-22,15:29,MATRIMONY,1136.6231,smallcap,miscellaneous,miscellaneous,0.1728,13550
2026-09-22,15:29,NIMBSPROJ,360.9706,smallcap,realty,construction,0.9045,29424
2026-09-22,15:29,NTPCGREEN,76898.6846,largecap,power & utilities,power generation and supply,2.2463,10827047
2026-09-22,15:29,ONWARDTEC,645.155,smallcap,i.t,computers - software - medium / small,-1.1894,26976
2026-09-22,15:29,OPTIEMUS,5326.583,midcap,telecom,trading,20,8046819
2026-09-22,15:29,PCJEWELLER,12419.7741,midcap,consumer discretionary,diamond cutting / jewellery,6.1767,638501220
2026-09-22,15:29,PENINLAND,537.068,smallcap,realty,construction,5.1884,657910
2026-09-22,15:29,PHOENIXLTD,68988.8476,largecap,realty,construction,1.2649,421114
2026-09-22,15:29,PKTEA,294.2323,smallcap,fmcg,tea,4.9979,1408
2026-09-22,15:29,PROTEAN,2389.9479,smallcap,i.t,computers - software - medium / small,5.4899,14817622
2026-09-22,15:29,RACE,172.5547,smallcap,services,trading,19.992,682329
2026-09-22,15:29,RBLBANK,62313.9752,largecap,bank,banks - private sector,5.169,7366610
2026-09-22,15:29,RELIABLE,145.5223,smallcap,i.t,computers - software - medium / small,0.7375,20777
2026-09-22,15:29,SAATVIKGL,5485.852,midcap,industrials,electric equipment,3.5102,345259
2026-09-22,15:29,SGIL,929.6268,smallcap,industrials,castings & forgings,6.4705,39063
2026-09-22,15:29,SILLYMONKS,22.1512,smallcap,media,entertainment / electronic media software,19.9875,200316
2026-09-22,15:29,SSDL,238.7076,smallcap,textiles,trading,9.008,490278
2026-09-22,15:29,SSWL,5686.0019,midcap,auto,auto ancillaries,0.8431,2427282
2026-09-22,15:29,STLTECH,41813.159,largecap,industrials,cables - telephone,3.1832,1444247
