date,time,group,market cap,category,sector,industry,% change,volume
2026-09-09,15:29,VENUSPIPES,4039.4343,smallcap,metals & mining,steel - medium / small,-1.0154,287398
2026-09-09,15:29,WABAG,12523.3332,midcap,realty,engineering - turnkey services,6.0994,2441516
2026-09-09,15:29,WINSOME,17.7475,smallcap,textiles,textiles - cotton/blended,1.6194,2637600
2026-09-09,15:29,WOCKPHARMA,36138.2584,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,1.1151,1394874
2026-09-09,15:29,ZUARIIND,829.2571,smallcap,fmcg,sugar,-1.7598,32325
2026-09-10,15:29,AARTECH,166.7945,smallcap,industrials,electric equipment,-0.819,43423
2026-09-10,15:29,AJAXENGG,6613.2851,midcap,industrials,engineering,1.9808,58801
2026-09-10,15:29,ANDHRAPAP,1353.7721,smallcap,building materials,paper,6.6099,4500334
2026-09-10,15:29,ANMOL,77.574,smallcap,services,trading,12.5459,1844371
2026-09-10,15:29,ANUHPHR,969.567,smallcap,healthcare,pharmaceuticals - indian - bulk drugs,-5.7164,400127
2026-09-10,15:29,ARVEE,231.7396,smallcap,chemicals,chemicals,-7.152,18321
2026-09-10,15:29,ARVIND,15528.0792,midcap,textiles,textiles - cotton/blended,-0.1752,423712
2026-09-10,15:29,BAIDFIN,194.9969,smallcap,financials,finance & investments,-2.4106,173715
2026-09-10,15:29,BALPHARMA,182.2144,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,-7.1996,690310
2026-09-10,15:29,BECTORFOOD,7430.7074,midcap,fmcg,food - processing - indian,1.4005,1400466
2026-09-10,15:29,BOROLTD,3054.9856,smallcap,building materials,glass & glass products,3.2569,1214319
2026-09-10,15:29,CEIGALL,6557.071,midcap,realty,construction,0.7173,1175462
2026-09-10,15:29,CENTUM,6273.3198,midcap,aerospace & defence,electronics - components,-0.9434,21690
2026-09-10,15:29,CHEMBOND,296.3465,smallcap,chemicals,chemicals,2.4778,47695
2026-09-10,15:29,CHEVIOT,692.2038,smallcap,textiles,textiles - jute - yarn / products,0.9283,1408
2026-09-10,15:29,DIGJAMLMTD,103.08,smallcap,textiles,textiles - products,19.9845,732362
2026-09-10,15:29,EMCURE,36312.3673,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,2.5282,248776
2026-09-10,15:29,EQUIPPP,245.6759,smallcap,i.t,computers - software - medium / small,-1.3848,4737
2026-09-10,15:29,EXICOM,2509.2772,smallcap,industrials,electric equipment,-2.0452,1218667
2026-09-10,15:29,FEDFINA,5883.776,midcap,financials,finance & investments,1.2361,454377
2026-09-10,15:29,GAYAPROJ,1097.6028,smallcap,realty,construction,4.9069,2185895
2026-09-10,15:29,GOACARBON,424.1513,smallcap,energy,petrochemicals,-5.0162,627318
2026-09-10,15:29,GOKUL,423.5006,smallcap,fmcg,trading,-0.3974,242171
2026-09-10,15:29,GPTHEALTH,1334.4576,smallcap,healthcare,healthcare,-0.824,145904
2026-09-10,15:29,GRANULES,21925.0716,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,1.6331,1597031
2026-09-10,15:29,GRAPHITE,16502.3995,midcap,industrials,electrodes - graphites,-2.3501,11528239
2026-09-10,15:29,HERITGFOOD,3527.176,smallcap,fmcg,food - processing - indian,4.7224,2057299
2026-09-10,15:29,HIKAL,2967.7258,smallcap,healthcare,pharmaceuticals - indian - bulk drugs,-2.4554,774444
2026-09-10,15:29,IDEA,168148.3903,largecap,telecom-service,telecommunications - service provider,-3.9949,888431120
2026-09-10,15:29,IMPAL,1408.6176,smallcap,auto,auto ancillaries,-0.0886,3127
2026-09-10,15:29,IONEXCHANG,6415.93,midcap,realty,engineering - turnkey services,-0.4572,480368
2026-09-10,15:29,JAYAGROGN,770.7,smallcap,chemicals,chemicals,0.4982,75360
2026-09-10,15:29,JMA,221.878,smallcap,auto,auto ancillaries,-1.678,16704
2026-09-10,15:29,JOCIL,135.251,smallcap,chemicals,chemicals,-1.5891,5247
2026-09-10,15:29,JSWDULUX,14478.1766,midcap,building materials,paints / varnishes,0.0157,6736
2026-09-10,15:29,KAVDEFENCE,379.9252,smallcap,aerospace & defence,telecommunications - equipment,18.3257,2362626
2026-09-10,15:29,KAYA,531.5663,smallcap,healthcare,miscellaneous,-3.4143,9721
2026-09-10,15:29,KOTHARIPET,876.2229,smallcap,energy,petrochemicals,-3.8213,80350
2026-09-10,15:29,KSR,72.0249,smallcap,consumer discretionary,leather / leather products,4.4399,116736
2026-09-10,15:29,MALUPAPER,59.3832,smallcap,building materials,paper,-1.2066,53157
2026-09-10,15:29,MANAKSIA,433.9009,smallcap,services,trading,6.4945,553126
2026-09-10,15:29,MASTERTR,1144.9099,smallcap,financials,finance & investments,-0.7736,627564
2026-09-10,15:29,MIDHANI,8688.8292,midcap,aerospace & defence,steel - medium / small,-0.097,3378828
2026-09-10,15:29,MVGJL,1048.4615,smallcap,consumer discretionary,diamond cutting / jewellery,-2.7302,258423
2026-09-10,15:29,NEOGEN,6175.1151,midcap,chemicals,chemicals,5.9285,410092
2026-09-10,15:29,NEPHROPLUS,7359.4899,midcap,healthcare,healthcare,1.8815,204920
2026-09-10,15:29,NOCIL,3144.7454,smallcap,chemicals,chemicals,3.7338,7274037
2026-09-10,15:29,NOVARTIND,5398.3959,midcap,healthcare,pharmaceuticals - multinational,11.0593,2292871
2026-09-10,15:29,NRBBEARING,4696.3846,smallcap,industrials,bearings,6.4802,1397242
2026-09-10,15:29,OIL,81159.5957,largecap,energy,oil drilling / allied services,0.2706,4397946
2026-09-10,15:29,OSWALSEEDS,119.6428,smallcap,fmcg,miscellaneous,12.7676,1573719
2026-09-10,15:29,PCBL,13179.0299,midcap,chemicals,chemicals,-0.0448,3387384
2026-09-10,15:29,PENIND,2403.1225,smallcap,metals & mining,steel - medium / small,-0.4155,318619
2026-09-10,15:29,PKTEA,351.7847,smallcap,fmcg,tea,-3.705,10161
2026-09-10,15:29,PODDARMENT,313.8968,smallcap,chemicals,dyes and pigments,1.1999,122057
2026-09-10,15:29,PPL,687.7723,smallcap,plastic products,plastics products,1.165,42204
2026-09-10,15:29,RAJRATAN,2644.4075,smallcap,metals & mining,steel - medium / small,-2.1503,120155
2026-09-10,15:29,RATNAMANI,20040.7046,largecap,industrials,steel - medium / small,-1.2661,93487
2026-09-10,15:29,RPGLIFE,4650.771,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,-1.042,11654
2026-09-10,15:29,RVTH,241.4604,smallcap,industrials,engineering,-3.15,1557
2026-09-10,15:29,SANATHAN,4054.349,smallcap,textiles,textiles - cotton/blended,0.5725,210461
2026-09-10,15:29,SATIA,665.1,smallcap,building materials,paper,3.0973,185198
2026-09-10,15:29,SETUINFRA,8.0434,smallcap,realty,construction,4.6875,25778
2026-09-10,15:29,SHARDAMOTR,5220.0827,midcap,auto,auto ancillaries,4.0636,220362
2026-09-10,15:29,SHEKHAWATI,60.5983,smallcap,textiles,textiles - processing,4.9488,43113
2026-09-10,15:29,SKIPPER,7253.7591,midcap,industrials,engineering,-1.8436,1056778
2026-09-10,15:29,SMCGLOBAL,1757.4942,smallcap,financials,finance & investments,2.0374,35904423
2026-09-10,15:29,SMSPHARMA,3814.4472,smallcap,healthcare,pharmaceuticals - indian - bulk drugs,2.492,561774
2026-09-10,15:29,SPLPETRO,15298.1034,midcap,energy,petrochemicals,1.7946,413527
2026-09-10,15:29,SRHHYPOLTD,912.9968,smallcap,chemicals,chemicals,-2.7825,18403
2026-09-10,15:29,STAR,11021.0914,midcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,1.7814,304120
2026-09-10,15:29,STEELCITY,127.0053,smallcap,financials,finance & investments,8.7189,183418
2026-09-10,15:29,STLNETWORK,1620.414,smallcap,telecom-service,telecommunications - service provider,5,8127111
2026-09-10,15:29,SUPERSPIN,38.555,smallcap,miscellaneous,miscellaneous,4.9929,53322
2026-09-10,15:29,SUPREMEINF,827.4777,smallcap,realty,engineering - turnkey services,3.7293,288397
2026-09-10,15:29,SYRMA,31284.8179,largecap,consumer discretionary,electronics - components,-1.4546,738911
2026-09-10,15:29,TEXMOPIPES,168.134,smallcap,plastic products,plastics products,-1.9969,789095
2026-09-10,15:29,TGBHOTELS,28.7592,smallcap,services,hotels,0.4073,7344
2026-09-10,15:29,TNPL,1075.1175,smallcap,building materials,paper,-0.8433,364842
2026-09-10,15:29,UNIVPHOTO,619.8515,smallcap,consumer discretionary,photographic and allied products,-4.5475,1614
2026-09-10,15:29,UTKARSHBNK,2829.4427,smallcap,bank,banks - private sector,-6.9182,53894436
2026-09-10,15:29,VAISHALI,109.89,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,5.2825,204884
2026-09-10,15:29,VENUSPIPES,3998.4164,smallcap,metals & mining,steel - medium / small,0.9844,171606
2026-09-10,15:29,WABAG,13287.1792,midcap,realty,engineering - turnkey services,3.7965,1260627
2026-09-10,15:29,WINSOME,17.7475,smallcap,textiles,textiles - cotton/blended,1.6194,2813440
2026-09-10,15:29,WOCKPHARMA,36541.239,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,-1.254,693525
2026-09-10,15:29,ZUARIIND,814.6643,smallcap,fmcg,sugar,-0.7494,33644
2026-09-11,15:29,AARTECH,165.1742,smallcap,industrials,electric equipment,-0.1536,23362
2026-09-11,15:29,AJAXENGG,6756.8656,midcap,industrials,engineering,0.1866,71818
2026-09-11,15:29,ANDHRAPAP,1458.765,smallcap,building materials,paper,1.0747,1705341
2026-09-11,15:29,ANMOL,96.0142,smallcap,services,trading,9.9739,1521669
2026-09-11,15:29,ANUHPHR,950.7249,smallcap,healthcare,pharmaceuticals - indian - bulk drugs,4.0018,222204
2026-09-11,15:29,ARVEE,199.1204,smallcap,chemicals,chemicals,-7.4571,7318
2026-09-11,15:29,ARVIND,15645.0566,midcap,textiles,textiles - cotton/blended,0.9301,470791
2026-09-11,15:29,BAIDFIN,192.5655,smallcap,financials,finance & investments,1.1925,152112
2026-09-11,15:29,BALPHARMA,171.022,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,1.1393,316936
2026-09-11,15:29,BECTORFOOD,7444.5219,midcap,fmcg,food - processing - indian,-1.1978,903250
2026-09-11,15:29,BLACKBUCK,11441.0347,midcap,transportation,miscellaneous,7.2111,4433382
2026-09-11,15:29,BOROLTD,3079.1423,smallcap,building materials,glass & glass products,-2.3883,117326
2026-09-11,15:29,CEIGALL,6626.7529,midcap,realty,construction,0.3429,266487
2026-09-11,15:29,CENTUM,6186.9795,midcap,aerospace & defence,electronics - components,-0.437,27427
2026-09-11,15:29,CHEMBOND,291.9892,smallcap,chemicals,chemicals,-3.8526,15946
2026-09-11,15:29,CHEVIOT,705.5817,smallcap,textiles,textiles - jute - yarn / products,0.9951,1164
2026-09-11,15:29,DATAPATTNS,27035.7783,largecap,aerospace & defence,electronics - components,1.0885,561224
2026-09-11,15:29,DIGJAMLMTD,136.84,smallcap,textiles,textiles - products,10.6404,1282661
2026-09-11,15:29,EMCURE,37535.8043,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,0.8203,122389
2026-09-11,15:29,EXICOM,2535.1461,smallcap,industrials,electric equipment,3.1404,1693706
2026-09-11,15:29,FEDFINA,5943.3861,midcap,financials,finance & investments,-0.2203,777351
2026-09-11,15:29,GAYAPROJ,1208.5703,smallcap,realty,construction,4.9597,2686464
2026-09-11,15:29,GOACARBON,378.3045,smallcap,energy,petrochemicals,-6.0988,164355
2026-09-11,15:29,GOCLCORP,2188.8733,smallcap,miscellaneous,diversified - medium / small,2.1633,203952
2026-09-11,15:29,GPTHEALTH,1307.7898,smallcap,healthcare,healthcare,-1.1842,97541
2026-09-11,15:29,GRANULES,22532.174,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,1.1176,7851231
2026-09-11,15:29,GRAPHITE,16134.1166,midcap,industrials,electrodes - graphites,0.1212,3972340
2026-09-11,15:29,HERITGFOOD,3873.305,smallcap,fmcg,food - processing - indian,4.8612,3638335
2026-09-11,15:29,HIKAL,2773.6504,smallcap,healthcare,pharmaceuticals - indian - bulk drugs,-4.1869,902881
2026-09-11,15:29,IDEA,162189.5234,largecap,telecom-service,telecommunications - service provider,0.4698,547907103
2026-09-11,15:29,IMPAL,1389.2736,smallcap,auto,auto ancillaries,-1.2858,1166
2026-09-11,15:29,IONEXCHANG,6536.9299,midcap,realty,engineering - turnkey services,2.3539,1336559
2026-09-11,15:29,JAYAGROGN,732.39,smallcap,chemicals,chemicals,-5.4419,47854
2026-09-11,15:29,JMA,212.9243,smallcap,auto,auto ancillaries,-2.3977,14169
2026-09-11,15:29,JOCIL,133.1196,smallcap,chemicals,chemicals,0.0133,8542
2026-09-11,15:29,JSWDULUX,14368.4245,midcap,building materials,paints / varnishes,-0.7737,31176
2026-09-11,15:29,KAVDEFENCE,416.8415,smallcap,aerospace & defence,telecommunications - equipment,-7.2756,1320997
2026-09-11,15:29,KAYA,503.773,smallcap,healthcare,miscellaneous,-1.8784,6333
2026-09-11,15:29,KRISHIVAL,174.3632,smallcap,fmcg,food - processing - indian,0.4305,11258
2026-09-11,15:29,KSR,77.9243,smallcap,consumer discretionary,leather / leather products,3.5915,124716
2026-09-11,15:29,LAKPRE,6.565,smallcap,industrials,fasteners,4.8951,7383
2026-09-11,15:29,LXCHEM,4866.7263,smallcap,chemicals,chemicals,2.8893,1243946
2026-09-11,15:29,MALUPAPER,58.9056,smallcap,building materials,paper,0.4071,8781
2026-09-11,15:29,MANAKCOAT,1370.5674,smallcap,metals & mining,steel - medium / small,3.3449,734495
2026-09-11,15:29,MANAKSIA,464.9641,smallcap,services,trading,0.624,221417
2026-09-11,15:29,MANGALAM,57.7098,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,4.5298,385169
2026-09-11,15:29,MIDHANI,8381.5916,midcap,aerospace & defence,steel - medium / small,-3.4423,1941042
2026-09-11,15:29,MVGJL,964.1019,smallcap,consumer discretionary,diamond cutting / jewellery,-5.4651,332881
2026-09-11,15:29,NEOGEN,6497.6712,midcap,chemicals,chemicals,-0.6656,409164
2026-09-11,15:29,NEPHROPLUS,7679.5768,midcap,healthcare,healthcare,2.4222,337264
2026-09-11,15:29,NOCIL,3167.6278,smallcap,chemicals,chemicals,-2.898,1202651
2026-09-11,15:29,NOVARTIND,5904.3103,midcap,healthcare,pharmaceuticals - multinational,-1.5196,454582
2026-09-11,15:29,NRBBEARING,4988.1216,smallcap,industrials,bearings,-0.252,700202
2026-09-11,15:29,OSWALSEEDS,142.1444,smallcap,fmcg,miscellaneous,5.3559,1482517
2026-09-11,15:29,PCBL,13025.5795,midcap,chemicals,chemicals,-1.1201,1147765
2026-09-11,15:29,PENIND,2368.8461,smallcap,metals & mining,steel - medium / small,-1.015,471310
2026-09-11,15:29,PKTEA,347.2802,smallcap,fmcg,tea,2.5178,25219
2026-09-11,15:29,PODDARMENT,296.9208,smallcap,chemicals,dyes and pigments,-6.5297,12804
2026-09-11,15:29,PPL,682.9886,smallcap,plastic products,plastics products,-1.8391,32412
2026-09-11,15:29,RAJRATAN,2529.1574,smallcap,metals & mining,steel - medium / small,-2.2565,79238
2026-09-11,15:29,RATNAMANI,19705.6649,midcap,industrials,steel - medium / small,-0.4109,71947
2026-09-11,15:29,RPGLIFE,4463.2186,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,-3.0222,17821
2026-09-11,15:29,SANATHAN,3984.7156,smallcap,textiles,textiles - cotton/blended,-2.277,142861
2026-09-11,15:29,SATIA,680.1,smallcap,building materials,paper,-0.8167,115287
2026-09-11,15:29,SETUINFRA,8.2948,smallcap,realty,construction,-1.4925,348843
2026-09-11,15:29,SHARDAMOTR,5417.8523,midcap,auto,auto ancillaries,-0.2642,86523
2026-09-11,15:29,SHEKHAWATI,66.7684,smallcap,textiles,textiles - processing,4.9865,247905
2026-09-11,15:29,SMCGLOBAL,1800.84,smallcap,financials,finance & investments,0.4204,3491875
2026-09-11,15:29,SMSPHARMA,4340.3033,smallcap,healthcare,pharmaceuticals - indian - bulk drugs,11.0193,10401534
2026-09-11,15:29,SPLPETRO,15388.3632,midcap,energy,petrochemicals,-1.1834,176561
2026-09-11,15:29,SRHHYPOLTD,899.0933,smallcap,chemicals,chemicals,1.2957,18998
2026-09-11,15:29,STAR,10907.719,midcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,-2.7609,161625
2026-09-11,15:29,STEELCITY,136.4171,smallcap,financials,finance & investments,-1.2035,31154
2026-09-11,15:29,STLNETWORK,1786.36,smallcap,telecom-service,telecommunications - service provider,4.9914,5579818
2026-09-11,15:29,SUPERSPIN,40.755,smallcap,miscellaneous,miscellaneous,0.6793,46772
2026-09-11,15:29,SYRMA,30646.549,largecap,consumer discretionary,electronics - components,-0.5942,638884
2026-09-11,15:29,TEXMOPIPES,175.4036,smallcap,plastic products,plastics products,6.4493,1133568
2026-09-11,15:29,TNPL,1060.7909,smallcap,building materials,paper,-0.4934,185071
2026-09-11,15:29,UNIVPHOTO,591.2808,smallcap,consumer discretionary,photographic and allied products,-0.0648,889
2026-09-11,15:29,VAISHALI,118.395,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,2.3337,392962
2026-09-11,15:29,VENUSPIPES,4184.8614,smallcap,metals & mining,steel - medium / small,3.6427,301736
2026-09-11,15:29,WABAG,14203.7944,midcap,realty,engineering - turnkey services,2.9885,2231415
2026-09-11,15:29,WINSOME,17.7475,smallcap,textiles,textiles - cotton/blended,1.6194,351680
2026-09-11,15:29,WOCKPHARMA,35413.5433,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,-1.8554,1109909
2026-09-11,15:29,ZUARIIND,813.473,smallcap,fmcg,sugar,0.6077,49536
2026-09-15,15:29,ARIHANTCAP,865.9411,smallcap,financials,finance & investments,3.1013,1185062
2026-09-15,15:29,ASHOKAMET,42.9931,smallcap,metals & mining,trading,-11.9767,900455
2026-09-15,15:29,EMUDHRA,4091.3124,smallcap,i.t,computers - software - medium / small,19.998,1550701
2026-09-15,15:29,GOODLUCK,5153.797,midcap,metals & mining,steel - medium / small,0.445,708900
2026-09-15,15:29,JUBLPHARMA,16329.5024,midcap,healthcare,pharmaceuticals - indian - bulk drugs,-1.2924,190713
2026-09-15,15:29,MEDICAMEQ,438.1467,smallcap,healthcare,pharmaceuticals - indian - formulations,-1.5013,154184
2026-09-15,15:29,MWL,120.5847,smallcap,metals & mining,steel - medium / small,1.0591,7108354
2026-09-15,15:29,OPTIEMUS,5105.6752,midcap,telecom,trading,6.8344,1979704
2026-09-15,15:29,RCOM,279.3188,smallcap,telecom-service,telecommunications - service provider,4.9505,6639544
2026-09-15,15:29,TATAINVEST,32932.4782,largecap,financials,finance & investments,10.3626,24516580
2026-09-21,15:29,20MICRONS,734.9473,smallcap,metals & mining,mining / minerals / metals,5.6847,561790
2026-09-21,15:29,AGI,4820.2784,smallcap,industrials,packaging,9.9725,1015912
2026-09-21,15:29,AKI,63.0588,smallcap,consumer discretionary,leather / leather products,4.91,91574
2026-09-21,15:29,ALKALI,89.2598,smallcap,chemicals,chemicals,12.5143,644643
2026-09-21,15:29,ANKITMETAL,24.4121,smallcap,metals & mining,steel - medium / small,1.7341,13474
2026-09-21,15:29,ARIS,1090.5573,smallcap,services,trading,6.5702,3954422
2026-09-21,15:29,ARVEE,191.8141,smallcap,chemicals,chemicals,19.9988,60933
2026-09-21,15:29,ASHIANA,3566.1193,smallcap,realty,construction,14.3199,1011498
2026-09-21,15:29,BAJAJHLDNG,125561.338,largecap,financials,finance & investments,1.1257,54157
2026-09-21,15:29,BOROLTD,3099.8309,smallcap,building materials,glass & glass products,0.7446,101036
2026-09-21,15:29,BUILDPRO,3040.3805,smallcap,services,trading,2.0896,63580
2026-09-21,15:29,CAPLIPOINT,20892.5748,largecap,healthcare,pharmaceuticals - indian - formulations,0.2911,91962
2026-09-21,15:29,DHARMAJ,933.3123,smallcap,chemicals,pesticides / agrochemicals - indian,1.8468,59080
2026-09-21,15:29,DPABHUSHAN,3306.1677,smallcap,consumer discretionary,diamond cutting / jewellery,-1.7745,17753
2026-09-21,15:29,GANDHITUBE,1092.7078,smallcap,metals & mining,steel - medium / small,1.1232,4655
2026-09-21,15:29,GATECH,116.6352,smallcap,i.t,computers - software - medium / small,4.1096,4762960
2026-09-21,15:29,GEECEE,777.6026,smallcap,financials,finance & investments,1.1564,1834
2026-09-21,15:29,GOCLCORP,2211.4288,smallcap,miscellaneous,diversified - medium / small,1.6476,695358
2026-09-21,15:29,HAL,321032.0633,largecap,aerospace & defence,engineering,0.5354,784570
2026-09-21,15:29,HARSHA,4010.0376,smallcap,industrials,engineering,6.2323,776655
2026-09-21,15:29,HCG,10574.3285,midcap,healthcare,healthcare,-0.9742,67828
2026-09-21,15:29,HIKAL,2787.0902,smallcap,healthcare,pharmaceuticals - indian - bulk drugs,1.3759,555365
2026-09-21,15:29,HINDCON,121.8849,smallcap,chemicals,chemicals,2.646,60207
2026-09-21,15:29,HOMEFIRST,12974.7157,midcap,financials,finance - housing,1.3212,492496
2026-09-21,15:29,INDHOTEL,104301.9964,largecap,services,hotels,1.6718,2983659
2026-09-21,15:29,JASH,3293.3407,smallcap,industrials,engineering,10.5056,14684581
2026-09-21,15:29,JAYKAY,2178.1392,smallcap,aerospace & defence,engineering,12.1905,4432715
2026-09-21,15:29,JUNIPER,4991.396,smallcap,services,hotels,-0.6285,164455
2026-09-21,15:29,KHADIM,231.2736,smallcap,consumer discretionary,leather / leather products,1.7165,16792
2026-09-21,15:29,KILITCH,669.3391,smallcap,healthcare,pharmaceuticals - indian - formulations,4.9987,46481
2026-09-21,15:29,LIBAS,31.8769,smallcap,fmcg,food - processing - indian,5.7025,230732
2026-09-21,15:29,MAHSCOOTER,15690.281,midcap,financials,finance & investments,-0.8741,4184
2026-09-21,15:29,METROPOLIS,12387.0484,midcap,healthcare,healthcare,-0.6779,185451
2026-09-21,15:29,NORTHARC,5068.1641,midcap,financials,finance & investments,1.7698,1666629
2026-09-21,15:29,OBCL,120.2141,smallcap,transportation,miscellaneous,3.0691,8699
2026-09-21,15:29,PCBL,13247.8859,midcap,chemicals,chemicals,2.2721,3337001
2026-09-21,15:29,PRIMESECU,1007.5185,smallcap,financials,finance & investments,0.6232,107501
2026-09-21,15:29,RSWM,1038.1211,smallcap,textiles,textiles - cotton/blended,4.9909,334017
2026-09-21,15:29,SAGILITY,21374.9455,largecap,i.t,computers - software - medium / small,0.6351,22615132
2026-09-21,15:29,SANATHAN,4058.5692,smallcap,textiles,textiles - cotton/blended,-0.1976,51399
2026-09-21,15:29,SHADOWFAX,14717.8036,midcap,transportation,couriers,8.4277,13465306
2026-09-21,15:29,SHRIPISTON,21229.1412,largecap,auto,auto ancillaries,-1.4836,64275
2026-09-21,15:29,SRHHYPOLTD,897.8918,smallcap,chemicals,chemicals,19.9962,292484
2026-09-21,15:29,SUDARCOLOR,876.1851,smallcap,chemicals,dyes and pigments,5.9009,13352
2026-09-21,15:29,SUNDROP,2500.8092,smallcap,fmcg,food - processing - indian,6.7154,220799
2026-09-21,15:29,TAINWALCHM,199.5533,smallcap,services,trading,3.0172,30823
2026-09-21,15:29,TARSONS,1628.6443,smallcap,healthcare,miscellaneous,11.4995,5943251
2026-09-21,15:29,USHAMART,15456.5147,midcap,metals & mining,steel - medium / small,5.2642,3336342
2026-09-21,15:29,VADILALIND,5291.6804,midcap,fmcg,food - processing - indian,0.7199,16279
2026-09-21,15:29,VETO,265.9846,smallcap,industrials,electric equipment,3.3273,365390
2026-09-21,15:29,VGL,341.4805,smallcap,textiles,textiles - cotton/blended,4.1648,478309
2026-09-21,15:29,VRLLOG,5136.15,midcap,transportation,miscellaneous,-0.4598,96495
2026-09-21,15:29,WOCKPHARMA,33897.4914,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,4.8512,1771282
2026-09-22,15:29,20MICRONS,776.7265,smallcap,metals & mining,mining / minerals / metals,-1.6673,163799
2026-09-22,15:29,AGI,5300.9799,midcap,industrials,packaging,3.216,476790
2026-09-22,15:29,AKI,66.155,smallcap,consumer discretionary,leather / leather products,0.156,363123
2026-09-22,15:29,ALKALI,100.4301,smallcap,chemicals,chemicals,4.6335,251907
2026-09-22,15:29,ANKITMETAL,24.8354,smallcap,metals & mining,steel - medium / small,1.7045,11261
2026-09-22,15:29,ARIS,1162.2088,smallcap,services,trading,-1.4005,2008186
2026-09-22,15:29,ARVEE,230.1747,smallcap,chemicals,chemicals,13.0225,229982
2026-09-22,15:29,ASTEC,1603.1375,smallcap,chemicals,pesticides / agrochemicals - indian,10.4316,2103437
2026-09-22,15:29,BOROLTD,3122.9113,smallcap,building materials,glass & glass products,0.9305,230571
2026-09-22,15:29,BUILDPRO,3103.9137,smallcap,services,trading,2.4063,110920
2026-09-22,15:29,CAPLIPOINT,20953.3841,largecap,healthcare,pharmaceuticals - indian - formulations,0.7509,118478
2026-09-22,15:29,CARBORUNIV,22457.279,largecap,industrials,abrasives and grinding wheels,2.7483,970152
2026-09-22,15:29,DHAMPURSUG,1043.6303,smallcap,fmcg,sugar,1.1338,717925
2026-09-22,15:29,DHARMAJ,950.549,smallcap,chemicals,pesticides / agrochemicals - indian,0.1244,42905
2026-09-22,15:29,DPABHUSHAN,3247.4999,smallcap,consumer discretionary,diamond cutting / jewellery,3.2898,39075
2026-09-22,15:29,GANDHITUBE,1104.9814,smallcap,metals & mining,steel - medium / small,10.3266,315988
2026-09-22,15:29,GATECH,121.4284,smallcap,i.t,computers - software - medium / small,3.9474,11933993
2026-09-22,15:29,GEECEE,786.5947,smallcap,financials,finance & investments,-0.6115,2265
2026-09-22,15:29,HARSHA,4259.9537,smallcap,industrials,engineering,-0.5984,187169
2026-09-22,15:29,HCG,10471.31,midcap,healthcare,healthcare,1.6753,99348
2026-09-22,15:29,HIKAL,2825.4367,smallcap,healthcare,pharmaceuticals - indian - bulk drugs,-0.9382,736129
2026-09-22,15:29,HINDCON,125.1099,smallcap,chemicals,chemicals,1.1866,59407
2026-09-22,15:29,JASH,3639.3263,smallcap,industrials,engineering,1.5367,2189614
2026-09-22,15:29,JAYKAY,2443.6642,smallcap,aerospace & defence,engineering,1.0343,1302037
2026-09-22,15:29,JUNIPER,4960.0231,smallcap,services,hotels,-0.0538,118013
2026-09-22,15:29,KAYA,505.5955,smallcap,healthcare,miscellaneous,1.6371,4143
2026-09-22,15:29,KILITCH,702.7974,smallcap,healthcare,pharmaceuticals - indian - formulations,4.9995,25499
2026-09-22,15:29,LIBAS,33.6947,smallcap,fmcg,food - processing - indian,-1.6419,138738
2026-09-22,15:29,LXCHEM,4923.8319,smallcap,chemicals,chemicals,0.2196,736074
2026-09-22,15:29,METROPOLIS,12303.079,midcap,healthcare,healthcare,-0.1685,107949
2026-09-22,15:29,NAUKRI,84061.2466,largecap,i.t,miscellaneous,0.5862,1322215
2026-09-22,15:29,NELCO,2250.6929,smallcap,telecom,telecommunications - service provider,2.5752,421377
2026-09-22,15:29,NORTHARC,5157.8589,midcap,financials,finance & investments,-1.0183,649137
2026-09-22,15:29,OBCL,123.9036,smallcap,transportation,miscellaneous,-1.0379,5112
2026-09-22,15:29,ONEPOINT,1578.4095,smallcap,i.t,computers - software - medium / small,5.2807,6891301
2026-09-22,15:29,PCBL,13548.8848,midcap,chemicals,chemicals,0.9874,1739256
2026-09-22,15:29,PRIMESECU,1013.7975,smallcap,financials,finance & investments,-2.8457,8958
2026-09-22,15:29,REGAAL,857.1246,smallcap,miscellaneous,miscellaneous,16.5029,8177219
2026-09-22,15:29,RSWM,1089.933,smallcap,textiles,textiles - cotton/blended,-1.8971,95632
2026-09-22,15:29,SAGILITY,21510.7041,largecap,i.t,computers - software - medium / small,-0.7399,7493649
