Date,Symbol,Close,Yearhigh,Market cap,Market cap category,Industry,Sector,Weekly return,Current vol multiple of yearly avg
2026-09-09 15:29,OAL,540.3,540.3,1786.8366,smallcap,chemicals,chemicals,3.9238,2.4792
2026-09-09 15:29,KENNAMET,4746.7002,4746.7002,10229.552,midcap,castings & forgings,industrials,1.2413,2.3863
2026-09-09 15:29,SAILIFE,1675.4,1675.4,34965.6297,largecap,pharmaceuticals - indian - bulk drugs & formln,healthcare,5.7502,2.3748
2026-09-09 15:29,PAYTM,1751.5,1751.5,106936.28,largecap,miscellaneous,i.t,5.5438,2.3652
2026-09-09 15:29,RISHABH,815.9,815.9,3115.6742,smallcap,electric equipment,industrials,10.4882,2.3372
2026-09-09 15:29,KABRAEXTRU,662.95,662.95,2295.7918,smallcap,engineering,industrials,14.4695,2.1992
2026-09-09 15:29,BAIDFIN,12.03,12.47,195.3211,smallcap,finance & investments,financials,18.8735,2.1483
2026-09-09 15:29,SANSERA,4135.8999,4135.8999,25171.1032,largecap,auto ancillaries,auto,9.3401,2.1092
2026-09-09 15:29,ORIENTBELL,420.1,420.1,603.5708,smallcap,ceramics - tiles / sanitaryware,building materials,0,1.9642
2026-09-09 15:29,PAISALO,79.92,79.92,7068.804,midcap,finance & investments,financials,7.8543,1.9515
2026-09-09 15:29,IL&FSENGG,37.8,37.8,472.0359,smallcap,construction,realty,2.8571,1.9448
2026-09-09 15:29,ROLLT,4.7,4.8,120.0624,smallcap,packaging,industrials,7.5515,1.8079
2026-09-09 15:29,BEPL,133.56,133.84,3330.7216,smallcap,petrochemicals,energy,4.7529,1.7022
2026-09-09 15:29,ZIMLAB,133.35,133.95,691.3181,smallcap,pharmaceuticals - indian - bulk drugs & formln,healthcare,6.255,1.6976
2026-09-09 15:29,AAREYDRUGS,99.98,99.98,277.9572,smallcap,pharmaceuticals - indian - bulk drugs,healthcare,4.3742,1.6372
2026-09-09 15:29,METROPOLIS,602.1,602.1,12070.8672,midcap,healthcare,healthcare,2.2762,1.5761
2026-09-09 15:29,HATSUN,1199.1,1199.1,26685.2425,largecap,food - processing - indian,fmcg,2.5924,1.5398
2026-09-09 15:29,VALIANTLAB,119.83,119.83,619.8686,smallcap,pharmaceuticals - indian - bulk drugs & formln,healthcare,13.0792,1.4924
2026-09-09 15:29,NAVINFLUOR,8775.5,8775.5,44782.3109,largecap,chemicals,chemicals,2.5475,1.3585
2026-09-09 15:29,IVC,9.97,10.28,314.6608,smallcap,finance & investments,financials,-2.6367,1.3028
2026-09-09 15:29,SMLMAH,6570,6570,9136.6737,midcap,automobiles - lcvs / hcvs,auto,4.3106,1.2964
2026-09-09 15:29,AKSHOPTFBR,8.59,8.6,133.2496,smallcap,cables - telephone,industrials,15.6124,1.2759
2026-09-09 15:29,RACLGEAR,1633.9,1633.9,1815.6001,smallcap,auto ancillaries,auto,3.6673,1.2528
2026-09-09 15:29,SPECTRUM,2741.6001,2741.6001,4103.0408,smallcap,electric equipment,industrials,15.7575,1.2397
2026-09-09 15:29,RCOM,0.93,1.47,246.1324,smallcap,telecommunications - service provider,telecom-service,14.8148,1.2396
2026-09-09 15:29,INNOVACAP,1188.7,1188.7,6705.6172,midcap,pharmaceuticals - indian - bulk drugs & formln,healthcare,1.1315,1.2307
2026-09-09 15:29,IVP,220.26,220.26,224.0386,smallcap,chemicals,chemicals,8.321,1.2071
2026-09-09 15:29,SBC,48.68,48.68,2227.1406,smallcap,textiles - products,textiles,6.3811,1.1247
2026-09-09 15:29,WOCKPHARMA,2248.8,2248.8,36138.2584,largecap,pharmaceuticals - indian - bulk drugs & formln,healthcare,7.6651,1.1095
2026-09-09 15:29,RUBYMILLS,474.85,474.85,1505.8032,smallcap,textiles - composite,textiles,10.8686,1.1068
2026-09-09 15:29,STLTECH,865.9,865.9,42381.0143,largecap,cables - telephone,industrials,15.6229,1.0581
2026-09-09 15:29,GLOBAL,125.94,126.62,644.5148,smallcap,miscellaneous,services,4.5579,1.0287
2026-09-09 15:29,STAR,1195.7,1195.7,10944.5881,midcap,pharmaceuticals - indian - bulk drugs & formln,healthcare,12.8445,0.9608
2026-09-09 15:29,VIJIFIN,16.25,16.91,382.998,smallcap,finance & investments,financials,-1.9903,0.929
2026-09-09 15:29,INDSWFTLAB,388.55,388.55,3376.7173,smallcap,pharmaceuticals - indian - bulk drugs & formln,healthcare,9.1586,0.8529
2026-09-09 15:29,NDL,2.93,3.62,420.9097,smallcap,textiles - products,textiles,3.5336,0.7893
2026-09-09 15:29,CRAFTSMAN,11806,11806,29831.7463,largecap,auto ancillaries,auto,3.5796,0.7534
2026-09-09 15:29,ESSENTIA,1.06,1.92,184.3047,smallcap,trading,services,0.9524,0.7488
2026-09-09 15:29,IDEA,15.52,15.6,167064.96,largecap,telecommunications - service provider,telecom-service,3.3289,0.7402
2026-09-09 15:29,SHREEJISPG,713.1,713.1,11374.9525,midcap,shipping,transportation,4.8445,0.6845
2026-09-09 15:29,NAZARA,374.4,374.6,14172.2015,midcap,telecommunications - service provider,i.t,1.5597,0.6751
2026-09-09 15:29,UNIVPHOTO,566.25,566.25,591.7734,smallcap,photographic and allied products,consumer discretionary,15.467,0.6715
2026-09-09 15:29,REDINGTON,378.05,378.2,29203.1839,largecap,trading,services,1.8179,0.626
2026-09-09 15:29,GTLINFRA,1.16,1.61,1511.4752,smallcap,transmisson line towers / equipment,telecom,0,0.6123
2026-09-09 15:29,KAMDHENU,39.38,40.25,1134.5791,smallcap,steel - medium / small,metals & mining,0.3568,0.5131
2026-09-09 15:29,JINDALSAW,311.7,311.7,19671.2733,midcap,steel - large,industrials,2.0963,0.4698
2026-09-09 15:29,GATECH,0.79,1.1,132.6126,smallcap,computers - software - medium / small,i.t,-13.1868,0.4021
2026-09-09 15:29,SIKKO,5.58,6.21,241.1136,smallcap,pesticides / agrochemicals - indian,chemicals,3.1423,0.3884
2026-09-09 15:29,SUTLEJTEX,39.95,40.89,665.1442,smallcap,textiles - cotton/blended,textiles,-2.2988,0.3664
2026-09-09 15:29,FILATFASH,0.18,0.64,150.0133,smallcap,textiles - products,textiles,0,0.2874
2026-09-09 15:29,SADHNANIQ,2.81,3.32,855.0788,smallcap,chemicals,chemicals,3.3088,0.2272
