date,time,group,current price,market cap,category,sector,industry,% change,volume
2026-09-15,15:29,PRECOT,656.1,789.96,smallcap,textiles,textiles - cotton/blended,-0.3342,3291
2026-09-15,15:29,RAMCOIND,318.4,2798.4693,smallcap,building materials,cement products,-1.1947,83193
2026-09-15,15:29,RATEGAIN,878.65,10400.7247,midcap,i.t,computers - software - medium / small,0.0455,262687
2026-09-15,15:29,REDTAPE,120.87,6418.0962,midcap,consumer discretionary,trading,4.1085,33802011
2026-09-15,15:29,ROSSELLIND,56.65,207.5568,smallcap,fmcg,tea,2.8878,68654
2026-09-15,15:29,SANOFI,3131,7091.5891,midcap,healthcare,pharmaceuticals - multinational,1.6823,23468
2026-09-15,15:29,SANOFICONR,4055.3,9266.1405,midcap,healthcare,pharmaceuticals - multinational,0.7929,7742
2026-09-15,15:29,SETCO,17.23,223.9264,smallcap,auto,auto ancillaries,2.9271,46116
2026-09-15,15:29,SKIL,0.9,18.8417,smallcap,realty,construction,3.4483,109842
2026-09-15,15:29,SONATSOFTW,281.3,7455.0937,midcap,i.t,computers - software - medium / small,5.8115,6788610
2026-09-15,15:29,SRTL,37.55,149.1867,smallcap,textiles,textiles - cotton/blended,0.6163,23754
2026-09-15,15:29,TATACHEM,734.9,15602.5482,midcap,chemicals,chemicals,19.9935,1823658
2026-09-15,15:29,TATASTEEL,183.65,228448.6272,largecap,metals & mining,steel - large,0.3552,31857708
2026-09-15,15:29,TCS,2251,796268.701,largecap,i.t,computers - software - large,2.281,5406210
2026-09-15,15:29,TECHM,1575.9,151026.9313,largecap,i.t,computers - software - large,2.2648,2577135
2026-09-15,15:29,TMPV,303.6,110882.5712,largecap,auto,automobiles - passenger cars,0.8303,19003987
2026-09-15,15:29,UGROCAP,83.28,1299.1421,smallcap,financials,finance & investments,-0.4542,189556
2026-09-15,15:29,USK,20.64,114.2571,smallcap,realty,construction,0,21328
2026-09-15,15:29,WILLAMAGOR,24.46,26.4925,smallcap,financials,finance & investments,1.158,887
2026-09-15,15:29,ZENSARTECH,440.2,9675.8788,midcap,i.t,computers - software - medium / small,3.5156,42017111
2026-09-21,15:29,AAATECH,94.16,111.529,smallcap,i.t,computers - software - medium / small,8.2921,118069
2026-09-21,15:29,ABB,7271,154067.984,largecap,industrials,electric equipment,0.0069,161482
2026-09-21,15:29,ACL,42.68,393.2063,smallcap,building materials,cement - south india,0.0469,8165
2026-09-21,15:29,ADVENZYMES,294.05,3222.6736,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,2.1716,395562
2026-09-21,15:29,AGRITECH,98.71,58.408,smallcap,fmcg,miscellaneous,0.3865,810
2026-09-21,15:29,AGROPHOS,23.85,47.928,smallcap,chemicals,fertilizers,0.8883,4603
2026-09-21,15:29,AJAXENGG,562.6,6403.9206,midcap,industrials,engineering,0.5092,39739
2026-09-21,15:29,AMBUJACEM,390.75,96485.4513,largecap,building materials,cement - north india,0.631,1048624
2026-09-21,15:29,ANTGRAPHIC,0.73,11.0057,smallcap,miscellaneous,diversified - medium / small,2.8169,177453
2026-09-21,15:29,APOLLO,385.45,13775.1939,midcap,aerospace & defence,electronics - components,3.979,12586221
2026-09-21,15:29,ARCHIES,12.62,41.5156,smallcap,consumer discretionary,trading,2.6851,171077
2026-09-21,15:29,ARIHANTSUP,229.3,982.6398,smallcap,realty,construction,0.9243,892
2026-09-21,15:29,ARKADE,123.44,2206.6121,smallcap,realty,construction,3.862,135746
2026-09-21,15:29,ASTRAMICRO,1657.9,15487.4297,midcap,aerospace & defence,telecommunications - equipment,1.6368,197687
2026-09-21,15:29,AUTOIND,83.76,355.4709,smallcap,auto,auto ancillaries,6.9186,657852
2026-09-21,15:29,BAJAJELEC,326,3727.7634,smallcap,consumer discretionary,domestic appliances,0.9132,95027
2026-09-21,15:29,BANSWRAS,113.07,371.3839,smallcap,textiles,textiles - spinning - synthetic / blended,4.2216,17308
2026-09-21,15:29,BASML,24.64,187.5755,smallcap,textiles,textiles - cotton/blended,4.9851,65613
2026-09-21,15:29,BATLIBOI,85.08,382.9219,smallcap,industrials,engineering,4.9205,52074
2026-09-21,15:29,BCPL,70.26,111.9146,smallcap,realty,engineering - turnkey services,4.991,26463
2026-09-21,15:29,BHARATSE,212.36,1344.0456,smallcap,auto,auto ancillaries,-0.7756,65528
2026-09-21,15:29,BIOCON,395,62743.2242,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,2.5974,3037626
2026-09-21,15:29,BLACKROSE,110.95,542.691,smallcap,chemicals,trading,4.2665,45811
2026-09-21,15:29,BLS,232.54,9325.9316,midcap,i.t,computers - software - medium / small,2.6667,2011798
2026-09-21,15:29,BONLON,39.35,64.1081,smallcap,services,trading,0.5622,49258
2026-09-21,15:29,BRITANNIA,5023,120385.9743,largecap,fmcg,food - processing - mnc,0.5002,166876
2026-09-21,15:29,BSL,126.15,121.7152,smallcap,textiles,textiles - processing,6.6717,18835
2026-09-21,15:29,BUILDPRO,1280,3040.3805,smallcap,services,trading,2.0896,63580
2026-09-21,15:29,CESC,143.47,18760.7983,midcap,power & utilities,power generation and supply,1.3707,1377220
2026-09-21,15:29,CMLL,475.95,3123.0012,smallcap,metals & mining,mining / minerals / metals,-0.3663,112991
2026-09-21,15:29,CMSINFO,232.14,3696.3444,smallcap,miscellaneous,miscellaneous,0.524,664959
2026-09-21,15:29,COASTCORP,38.94,260.1396,smallcap,fmcg,aquaculture,0.2575,58205
2026-09-21,15:29,CPEDU,182.28,312.3,smallcap,services,miscellaneous,6.1866,12653
2026-09-21,15:29,DENORA,813.4,415.2679,smallcap,industrials,electrodes - graphites,3.9821,4096
2026-09-21,15:29,DEVX,35.13,304.8095,smallcap,co-working,miscellaneous,9.0655,509090
2026-09-21,15:29,DMCC,285.4,699.9392,smallcap,chemicals,chemicals,1.6925,37984
2026-09-21,15:29,DRCSYSTEMS,12.72,181.9747,smallcap,i.t,computers - software - medium / small,0.7126,63841
2026-09-21,15:29,EFCIL,178.43,2643.3541,smallcap,realty,construction,-0.1343,82310
2026-09-21,15:29,EMBDL,58.89,7492.7329,midcap,realty,construction,9.2984,5985106
2026-09-21,15:29,FACT,801.75,49449.2403,largecap,chemicals,fertilizers,4.9136,1321888
2026-09-21,15:29,FIRSTCRY,170.43,8987.7491,midcap,consumer discretionary,trading,-0.9991,961798
2026-09-21,15:29,FLFL,1.18,23.2041,smallcap,consumer discretionary,trading,2.6087,42396
2026-09-21,15:29,FORTIS,893.5,66889.2919,largecap,healthcare,healthcare,0.8465,916405
2026-09-21,15:29,GINNIFILA,41.61,362.728,smallcap,textiles,textiles - cotton/blended,-1.7473,21842
2026-09-21,15:29,GKENERGY,126.59,2429.1424,smallcap,realty,engineering - turnkey services,5.6942,1430370
2026-09-21,15:29,GPIL,236.8,15714.8057,midcap,metals & mining,steel - medium / small,1.4263,1413064
2026-09-21,15:29,GRINDWELL,1966.8,20988.0832,largecap,industrials,abrasives and grinding wheels,3.7561,78264
2026-09-21,15:29,HCLTECH,1281,339018.1804,largecap,i.t,computers - software - large,2.5374,2751906
2026-09-21,15:29,HDFCAMC,2440,103948.4141,largecap,financials,finance & investments,0.6186,503235
2026-09-21,15:29,HINDUNILVR,1947,453941.0318,largecap,fmcg,personal care - multinational,0.7764,864547
2026-09-21,15:29,HITECHGEAR,540.05,1015.9315,smallcap,auto,auto ancillaries,0.0093,1441
2026-09-21,15:29,HMVL,82.67,597.4026,smallcap,media,entertainment / electronic media software,1.9485,21661
2026-09-21,15:29,ICICIGI,1509.1,72798.8742,largecap,financials,finance & investments,3.4977,1427947
2026-09-21,15:29,IDEAFORGE,766.05,3625.0612,smallcap,aerospace & defence,engineering,4.9959,454606
2026-09-21,15:29,INSPIRISYS,87.15,329.4539,smallcap,i.t,computers - software - medium / small,4.798,9461
2026-09-21,15:29,INTENTECH,81.26,184.6171,smallcap,i.t,computers - software - medium / small,3.9928,29981
2026-09-21,15:29,IRIS,245.37,489.7094,smallcap,i.t,computers - software - medium / small,3.0577,21086
2026-09-21,15:29,JPPOWER,16.48,10533.7662,midcap,power & utilities,power generation and supply,7.2219,587859403
2026-09-21,15:29,JYOTHYLAB,194.67,7163.2535,midcap,fmcg,personal care - indian,-0.2051,307776
2026-09-21,15:29,KAUSHALYA,854,28.8508,smallcap,services,hotels,2.5087,193
2026-09-21,15:29,KPEL,232.32,1470.4052,smallcap,realty,engineering - turnkey services,7.1191,1006990
2026-09-21,15:29,KPIGREEN,321.4,5622.7791,midcap,power & utilities,power generation and supply,12.99,18325693
2026-09-21,15:29,KRSNAA,554.65,1755.4187,smallcap,healthcare,healthcare,2.4947,108712
2026-09-21,15:29,LAGNAM,75.5,127.8175,smallcap,textiles,textiles - products,4.3683,19310
2026-09-21,15:29,LLOYDSENT,70.49,10508.7836,midcap,services,trading,2.3969,3129294
2026-09-21,15:29,MAHESHWARI,72,203.3328,smallcap,services,trading,4.8035,10336
2026-09-21,15:29,MASKINVEST,145,43.8043,smallcap,financials,finance & investments,1.0101,147
2026-09-21,15:29,MCCHRLS-B,664.65,858.1189,smallcap,realty,miscellaneous,1.4733,5524
2026-09-21,15:29,MCLEODRUSS,46.54,463.0523,smallcap,fmcg,tea,4.9853,32416
2026-09-21,15:29,MEDIASSIST,336.6,2426.6893,smallcap,miscellaneous,miscellaneous,3.6171,757836
2026-09-21,15:29,MHLXMIRU,155.55,163.5204,smallcap,textiles,textiles - processing,1.0262,4943
2026-09-21,15:29,MHRIL,201.37,4026.7771,smallcap,services,hotels,1.0437,126373
2026-09-21,15:29,MRPL,167.03,28984.4786,largecap,energy,refineries,0.9977,4653785
2026-09-21,15:29,MUNJALSHOW,128.53,503.1371,smallcap,auto,auto ancillaries,2.1701,22362
2026-09-21,15:29,NAHARSPING,279.9,970.878,smallcap,textiles,textiles - cotton/blended,3.9747,24459
2026-09-21,15:29,NATCOPHARM,816.3,14568.7968,midcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,0.3565,451347
2026-09-21,15:29,NATHBIOGEN,151.8,280.0049,smallcap,fmcg,miscellaneous,3.027,109938
2026-09-21,15:29,NBCC,83.15,22248,largecap,miscellaneous,miscellaneous,0.9102,4386703
2026-09-21,15:29,NIBE,1371.1,1995.0782,smallcap,aerospace & defence,engineering,6.5346,286554
2026-09-21,15:29,NILAINFRA,6.62,261.1485,smallcap,realty,construction,-0.1508,89195
2026-09-21,15:29,NIRAJ,28.75,165.5921,smallcap,realty,construction,3.641,48575
2026-09-21,15:29,NIVABUPA,80.48,14718.051,midcap,financials,finance & investments,1.1182,957679
2026-09-21,15:29,NSIL,5527,2828.7418,smallcap,financials,finance & investments,0.3541,1399
2026-09-21,15:29,OLECTRA,1205.8,9839.8388,midcap,auto,automobiles - lcvs / hcvs,0.5839,217191
2026-09-21,15:29,OMFREIGHT,88.07,286.7801,smallcap,transportation,miscellaneous,3.4171,11806
2026-09-21,15:29,ONGC,235.63,292868.8999,largecap,energy,oil drilling / allied services,1.2156,6114044
2026-09-21,15:29,ONIDA,34.31,1214.9315,smallcap,consumer discretionary,electronics - consumer,4.3174,976325
2026-09-21,15:29,ORIENTALTL,5.08,36.4596,smallcap,services,trading,2.4194,62323
2026-09-21,15:29,OSWALPUMPS,276.2,3170.4762,smallcap,industrials,pumps,-0.6832,196422
2026-09-21,15:29,PAVNAIND,15.7,218.6435,smallcap,auto,auto ancillaries,0.1914,238415
2026-09-21,15:29,PGHL,5503.5,9135.4699,midcap,healthcare,pharmaceuticals - multinational,0,3243
2026-09-21,15:29,PIDILITIND,1573.2,160004.4625,largecap,chemicals,chemicals,0.07,240443
2026-09-21,15:29,PRAXIS,4.22,75.9972,smallcap,consumer discretionary,trading,3.1785,82844
2026-09-21,15:29,PRECAM,117.42,1105.7301,smallcap,auto,auto ancillaries,0.8676,86106
2026-09-21,15:29,PRITIKAUTO,15.27,246.7718,smallcap,auto,auto ancillaries,3.0364,72469
2026-09-21,15:29,RACE,99.99,167.0497,smallcap,services,trading,3.2954,127219
2026-09-21,15:29,RAMAPHO,120.98,427.7157,smallcap,chemicals,fertilizers,0.091,10559
2026-09-21,15:29,RRIL,16.38,188.4882,smallcap,realty,construction,5.3376,41111
2026-09-21,15:29,RRKABEL,2411.7,27719.8972,largecap,industrials,cables - power,-1.5954,119993
2026-09-21,15:29,RTNPOWER,7.11,3834.2556,smallcap,power & utilities,power generation and supply,-0.4202,24044976
2026-09-21,15:29,RUPA,137.22,1090.7589,smallcap,textiles,textiles - products,0.0437,129985
2026-09-21,15:29,RUSTOMJEE,354.45,4465.7546,smallcap,realty,construction,0.1979,25052
2026-09-21,15:29,SAPPL,282.4,245.6414,smallcap,building materials,paper,2.2633,1982
2026-09-21,15:29,SCI,280.55,12904.9616,midcap,transportation,shipping,1.2633,2506605
2026-09-21,15:29,SCPL,653.2,653.205,smallcap,fmcg,food - processing - indian,4.9992,11427
2026-09-21,15:29,SEMAC,284.2,85.3207,smallcap,realty,engineering - turnkey services,3.8363,395
2026-09-21,15:29,SETCO,17.28,228.207,smallcap,auto,auto ancillaries,1.2896,44638
2026-09-21,15:29,SHEMAROO,118.95,334.392,smallcap,media,entertainment / electronic media software,2.1995,10613
2026-09-21,15:29,SHRIRAMFIN,1011.8,237644.4279,largecap,financials,finance & investments,0.1782,2189525
2026-09-21,15:29,SIEMENS,3887,139382.0045,largecap,industrials,electric equipment,-0.6873,196942
2026-09-21,15:29,SIGNATURE,761.9,10649.2287,midcap,realty,construction,0.6539,201080
2026-09-21,15:29,SILVERTUC,160.7,1854.9767,smallcap,i.t,computers - software - medium / small,9.8578,1166674
2026-09-21,15:29,SIYSIL,530,2392.8184,smallcap,textiles,textiles - processing,0.493,18552
2026-09-21,15:29,SOBHA,1214,12997.0299,midcap,realty,construction,-0.0987,49708
2026-09-21,15:29,SOLARWORLD,140.82,1157.6,smallcap,power & utilities,engineering - turnkey services,5.4358,697795
2026-09-21,15:29,STEELCAS,317.45,3237.388,smallcap,industrials,castings & forgings,-0.7659,53864
2026-09-21,15:29,STUDDS,430.5,1602.0769,smallcap,plastic products,plastics products,5.748,979709
2026-09-21,15:29,SUNPHARMA,1868.9,440829.814,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,1.7199,2534364
2026-09-21,15:29,SWELECTES,572.6,844.0398,smallcap,industrials,electric equipment,2.8376,6196
2026-09-21,15:29,TERASOFT,248.65,296.031,smallcap,i.t,computers - software - medium / small,5.093,17978
2026-09-21,15:29,THEINVEST,95.39,492.4874,smallcap,financials,finance & investments,1.1881,4410
2026-09-21,15:29,TIMETECHNO,180.23,8847.9205,midcap,plastic products,plastics products,0.5523,3679418
2026-09-21,15:29,TTKHLTCARE,1073.3,1483.685,smallcap,miscellaneous,diversified - medium / small,2.2191,29530
2026-09-21,15:29,TVTODAY,107.64,652.1183,smallcap,media,entertainment / electronic media software,-1.5097,33099
2026-09-21,15:29,ULTRACEMCO,11100,324559.6389,largecap,building materials,cement - north india,0.7808,152231
2026-09-21,15:29,VIMTALABS,616.05,2694.0088,smallcap,healthcare,miscellaneous,2.1472,276255
2026-09-21,15:29,VOLTAS,1142.1,36757.9858,largecap,consumer discretionary,air-conditioners,2.8085,887002
2026-09-21,15:29,WEIZMANIND,71.76,110.7501,smallcap,textiles,textiles - processing,0.3917,1520
2026-09-21,15:29,ZODIAC,230.26,336.124,smallcap,realty,engineering - turnkey services,3.604,16631
2026-09-22,15:29,3PLAND,30.74,56.7,smallcap,financials,finance & investments,-2.4127,85714
2026-09-22,15:29,AGIIL,269.3,3389.3042,smallcap,realty,construction,-0.6823,497300
2026-09-22,15:29,AHLEAST,135.13,233.4379,smallcap,services,hotels,0.0963,472
2026-09-22,15:29,ALANKIT,7.94,207.7071,smallcap,i.t,computers - software - medium / small,3.6554,424375
2026-09-22,15:29,ALPA,61.36,125.4441,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,2.9185,11423
2026-09-22,15:29,ARSHIYA,0.7,18.4433,smallcap,transportation,miscellaneous,0,174860
2026-09-22,15:29,ARVSMART,588.2,2634.5993,smallcap,realty,construction,2.4025,71059
2026-09-22,15:29,ASIANPAINT,2448.5,234073.0367,largecap,building materials,paints / varnishes,0.336,414715
2026-09-22,15:29,AURUM,222.04,1679.7553,smallcap,i.t,computers - software - medium / small,1.4344,106125
2026-09-22,15:29,BAJAJINDEF,219.02,687.392,smallcap,industrials,engineering,1.9599,124201
2026-09-22,15:29,BAJAJST,348.05,718.016,smallcap,industrials,engineering,0.8256,5127
2026-09-22,15:29,BANARISUG,3322.8,4144.8724,smallcap,fmcg,sugar,0.5264,756
2026-09-22,15:29,BETA,2105,2299.875,smallcap,healthcare,pharmaceuticals - indian - bulk drugs,1.4653,20315
2026-09-22,15:29,BIGBLOC,40.4,560.7815,smallcap,building materials,cement products,1.9944,35066
2026-09-22,15:29,BLKASHYAP,51.53,1162.3686,smallcap,realty,construction,-0.0582,237471
2026-09-22,15:29,BORORENEW,474.7,6972.8282,midcap,building materials,glass & glass products,0.2005,666860
2026-09-22,15:29,BRIGHOTEL,56.48,2142.3121,smallcap,services,hotels,0.1418,114783
2026-09-22,15:29,CAPACITE,194.73,1649.948,smallcap,realty,construction,-0.1487,146197
2026-09-22,15:29,CREATIVEYE,6.25,11.1323,smallcap,media,entertainment / electronic media software,12.6126,104668
2026-09-22,15:29,DCMFINSERV,5.09,10.8413,smallcap,financials,finance & investments,3.8776,8377
2026-09-22,15:29,DDEVPLSTIK,260.45,2689.3585,smallcap,chemicals,chemicals,0.2116,95768
2026-09-22,15:29,DNAMEDIA,2.55,28.8385,smallcap,media,entertainment / electronic media software,4.0816,32982
2026-09-22,15:29,DOLATALGO,68.16,1175.504,smallcap,financials,finance & investments,2.0512,167707
2026-09-22,15:29,DPWIRES,154.23,228.213,smallcap,metals & mining,steel - medium / small,4.7545,14883
2026-09-22,15:29,EASEMYTRIP,5.99,2307.1134,smallcap,i.t,travel agencies,3.4542,42659431
2026-09-22,15:29,ESABINDIA,5654.5,8560.0584,midcap,industrials,electrodes - welding equipment,1.6814,6061
2026-09-22,15:29,FLAIR,241.29,2516.8416,smallcap,miscellaneous,printing & stationery,1.0427,122428
2026-09-22,15:29,GABRIEL,1471.4,24726.5643,largecap,auto,auto ancillaries,14.0355,7891064
2026-09-22,15:29,GALLANTT,545.7,13194.4485,midcap,metals & mining,steel - medium / small,-0.2103,516798
2026-09-22,15:29,GANESHHOU,736.8,6191.0745,midcap,realty,construction,-0.761,15648
2026-09-22,15:29,GLOBALVECT,133.41,186.984,smallcap,transportation,transport - airlines,-0.1123,5110
2026-09-22,15:29,GLOSTERLTD,572.15,633.0676,smallcap,textiles,textiles - jute - yarn / products,-1.0977,393
2026-09-22,15:29,GOPAL,258.35,3204.5606,smallcap,fmcg,food - processing - indian,0.5057,35086
2026-09-22,15:29,GOYALALUM,5.97,86.9243,smallcap,services,trading,-1.9704,70853
2026-09-22,15:29,GSS,10.54,28.3017,smallcap,i.t,computers - software - medium / small,-2.5878,36992
2026-09-22,15:29,GTECJAINX,28.43,26.889,smallcap,i.t,computers - education,7.7302,9492
2026-09-22,15:29,HINDCOPPER,508.2,48733.1755,largecap,metals & mining,mining / minerals / metals,0.8433,7778716
2026-09-22,15:29,HINDWAREAP,174.77,1476.9437,smallcap,consumer discretionary,trading,-1.0194,41766
2026-09-22,15:29,HUBTOWN,175.61,2497.1348,smallcap,realty,construction,-0.0683,225987
2026-09-22,15:29,HYBRIDFIN,16.69,48.8642,smallcap,financials,finance & investments,0.5422,3787
2026-09-22,15:29,ICEMAKE,702.1,1094.6402,smallcap,industrials,engineering,1.2109,14608
2026-09-22,15:29,IITL,143.4,299.2655,smallcap,financials,finance & investments,0.2657,93108
2026-09-22,15:29,IMFA,1252.8,6679.5183,midcap,metals & mining,mining / minerals / metals,1.1955,76934
2026-09-22,15:29,IMPAL,1075,1344.3456,smallcap,auto,auto ancillaries,-0.2042,1353
2026-09-22,15:29,INDIANCARD,212.95,122.4168,smallcap,textiles,textiles - products,3.3487,641
2026-09-22,15:29,IVALUE,225.48,1209.1342,smallcap,i.t,trading,1.875,165371
2026-09-22,15:29,JAINREC,291.25,9412.2156,midcap,metals & mining,mining / minerals / metals,6.7828,15629652
2026-09-22,15:29,JOCIL,146.4,127.2491,smallcap,chemicals,chemicals,2.1776,3829
2026-09-22,15:29,JSWENERGY,518,94791.0575,largecap,power & utilities,power generation and supply,0.1934,1108603
2026-09-22,15:29,KALYANKJIL,583.1,60053.843,largecap,consumer discretionary,diamond cutting / jewellery,0.2751,3440026
2026-09-22,15:29,KECL,121.21,786.5418,smallcap,industrials,electric equipment,2.3474,162499
2026-09-22,15:29,KEI,4575,43938.0335,largecap,industrials,cables - power,-0.4569,182004
2026-09-22,15:29,KIRLPNU,706.8,4641.2951,smallcap,industrials,compressors / drilling equipment,-1.0708,71425
2026-09-22,15:29,LAHOTIOV,40.68,116.3651,smallcap,services,trading,1.9804,1423
2026-09-22,15:29,LFIC,135.3,39.756,smallcap,financials,finance & investments,2.0978,122
2026-09-22,15:29,LODHA,1144,113696.9449,largecap,realty,construction,0.5272,647829
2026-09-22,15:29,LOVABLE,71.27,104.2512,smallcap,textiles,textiles - products,1.1783,14944
2026-09-22,15:29,LOYALTEX,214.95,97.5523,smallcap,textiles,textiles - composite,6.1272,31
2026-09-22,15:29,MAPMYINDIA,922,4931.2331,smallcap,i.t,computers - software - medium / small,2.3876,1688962
2026-09-22,15:29,MASFIN,289.35,5301.1604,midcap,financials,finance & investments,-0.9584,220651
2026-09-22,15:29,MBEL,259.25,1457.5652,smallcap,realty,construction,1.6467,145564
2026-09-22,15:29,MIDWESTLTD,1018.3,3573.7734,smallcap,consumer discretionary,miscellaneous,3.0355,17524
2026-09-22,15:29,MURUDCERA,29.23,171.3431,smallcap,building materials,ceramics - tiles / sanitaryware,3.2862,27522
2026-09-22,15:29,NAGREEKEXP,21.66,67.6546,smallcap,textiles,textiles - cotton/blended,0.0462,18998
2026-09-22,15:29,NAHARPOLY,232.84,549.3203,smallcap,industrials,packaging,4.2209,6546
2026-09-22,15:29,NAM-INDIA,1159,73308.0605,largecap,financials,finance & investments,1.0726,699444
2026-09-22,15:29,NAVKARURB,0.91,97.6219,smallcap,realty,construction,4.5977,284743
2026-09-22,15:29,NETWEB,4817,26864.6161,largecap,i.t,computers - hardware,2.0983,927925
2026-09-22,15:29,NIPPOBATRY,325.55,238.6125,smallcap,industrials,dry cells,2.3259,7961
2026-09-22,15:29,NITCO,91.89,2151.8976,smallcap,building materials,trading,2.7048,1072518
2026-09-22,15:29,NTPC,327.8,316499.1826,largecap,power & utilities,power generation and supply,0.4289,6219007
2026-09-22,15:29,OLAELEC,37.78,17125.1108,midcap,auto,automobiles - motorcycles / mopeds,2.1081,73804321
2026-09-22,15:29,OSWALAGRO,35.12,466.6001,smallcap,services,trading,1.0357,9299
2026-09-22,15:29,OSWALGREEN,20.06,507.1981,smallcap,realty,construction,1.5696,65670
2026-09-22,15:29,PACEDIGITK,167.74,3342.6736,smallcap,telecom,engineering - turnkey services,8.3172,26735640
2026-09-22,15:29,PANACEABIO,382.65,2303.9468,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,1.728,149585
2026-09-22,15:29,PATELENG,26.85,2554.7655,smallcap,realty,construction,4.2718,8482601
2026-09-22,15:29,PLASTIBLEN,185.94,482.5415,smallcap,chemicals,chemicals,0.1454,7913
2026-09-22,15:29,PRADPME,498.85,820.4977,smallcap,industrials,castings & forgings,4.9989,31261
2026-09-22,15:29,PRAJIND,317.55,5737.7255,midcap,industrials,engineering,1.7299,502874
2026-09-22,15:29,PRAKASH,119.12,2150.5938,smallcap,metals & mining,steel - medium / small,-0.8077,564037
2026-09-22,15:29,PRAKASHSTL,3.72,64.5751,smallcap,metals & mining,steel - medium / small,0.813,65227
2026-09-22,15:29,PRAVEG,255.85,659.5297,smallcap,services,hotels,1.4071,26918
2026-09-22,15:29,RAILTEL,263.9,8352.422,midcap,transportation,telecommunications - service provider,1.4025,469926
2026-09-22,15:29,RAYMONDLSL,652.8,3936.5803,smallcap,textiles,textiles - products,1.0292,312338
2026-09-22,15:29,REGENCERAM,33.3,82.0218,smallcap,building materials,ceramics - tiles / sanitaryware,7.3501,2947
2026-09-22,15:29,RPPINFRA,54.98,265.5822,smallcap,realty,construction,2.6512,27867
2026-09-22,15:29,RTNINDIA,27.22,3743.1861,smallcap,financials,finance & investments,0.517,1363637
2026-09-22,15:29,SADBHIN,2.58,87.7041,smallcap,realty,construction,3.6145,117847
2026-09-22,15:29,SAKSOFT,144.36,1943.4664,smallcap,i.t,computers - software - medium / small,-1.5414,221274
2026-09-22,15:29,SANWARIA,0.19,13.9859,smallcap,fmcg,food - processing - indian,0,571650
2026-09-22,15:29,SARLAPOLY,99.26,784.5356,smallcap,textiles,textiles - spinning - synthetic / blended,0.5878,65467
2026-09-22,15:29,SCILAL,38.27,1780.7496,smallcap,services,miscellaneous,0.1046,298183
2026-09-22,15:29,SEPC,5.16,990.2663,smallcap,realty,engineering - turnkey services,1.3752,6308331
2026-09-22,15:29,SHAKTIPUMP,469.1,5811.4272,midcap,industrials,pumps,-0.3928,446914
2026-09-22,15:29,SINTERCOM,80.49,203.4581,smallcap,auto,auto ancillaries,8.9027,38291
2026-09-22,15:29,SPCENET,3.29,179.9722,smallcap,services,trading,3.7855,909337
2026-09-22,15:29,STYLAMIND,3309.3999,5415.7526,midcap,building materials,miscellaneous,3.5644,109057
2026-09-22,15:29,SUMEETINDS,10.53,696.8341,smallcap,textiles,textiles - manmade,4.985,624237
2026-09-22,15:29,SUMIT,50.06,237.0923,smallcap,realty,construction,1.0497,13814
2026-09-22,15:29,SUMMITSEC,1404,1513.7123,smallcap,financials,finance & investments,1.1163,650
2026-09-22,15:29,SUNTV,490.1,18031.3418,midcap,media,entertainment / electronic media software,7.114,3413835
2026-09-22,15:29,SWSOLAR,178.42,4046.4041,smallcap,realty,engineering - turnkey services,2.9722,5752741
2026-09-22,15:29,TECHM,1551.6,152742.0328,largecap,i.t,computers - software - large,-0.4427,1013719
2026-09-22,15:29,THANGAMAYL,5119.5,15324.9905,midcap,consumer discretionary,diamond cutting / jewellery,3.8333,65238
2026-09-22,15:29,THOMASCOTT,236.9,351.5831,smallcap,consumer discretionary,textiles - products,0.0845,91068
2026-09-22,15:29,TIGERLOGS,26.57,271.2904,smallcap,transportation,miscellaneous,3.5464,94527
2026-09-22,15:29,TITAN,4928.5,432795.753,largecap,consumer discretionary,diamond cutting / jewellery,1.0974,1238174
2026-09-22,15:29,TOLINS,89.6,353.1694,smallcap,auto,tyres,0.2349,26635
2026-09-22,15:29,TRANSRAILL,477.15,5560.8846,midcap,realty,engineering - turnkey services,15.198,23971640
2026-09-22,15:29,UDS,198.14,1328.8879,smallcap,miscellaneous,miscellaneous,-0.1713,138849
2026-09-22,15:29,UMAEXPORTS,20.01,66.3349,smallcap,services,trading,1.9878,16517
2026-09-22,15:29,UNIECOM,86.32,911.5075,smallcap,i.t,computers - software - medium / small,6.4234,13825616
2026-09-22,15:29,VAML,425.35,161518.5787,largecap,metals & mining,aluminium and aluminium products,2.9779,8507810
2026-09-22,15:29,VARDMNPOLY,5.8,279.668,smallcap,textiles,textiles - cotton/blended,0.1727,87970
2026-09-22,15:29,VEDL,263,101865.6089,largecap,metals & mining,mining / minerals / metals,0.9597,5419840
2026-09-22,15:29,VENTIVE,579.6,13002.429,midcap,services,hotels,4.1042,97386
2026-09-22,15:29,VERANDA,230.13,2207.3821,smallcap,services,miscellaneous,0.4189,627174
2026-09-22,15:29,VIKASECO,1.04,183.9454,smallcap,miscellaneous,diversified - medium / small,0,1737447
2026-09-22,15:29,VINYLINDIA,220.2,397.3469,smallcap,chemicals,trading,1.6198,3368
