date,time,group,% change
2026-09-04,15:29,BECTORFOOD,14.8054
2026-09-04,15:29,BELRISE,9.8099
2026-09-04,15:29,BEML,11.7155
2026-09-04,15:29,BENGALASM,0.2493
2026-09-04,15:29,BEPL,29.1924
2026-09-04,15:29,BERGEPAINT,5.5344
2026-09-04,15:29,BETA,70.3524
2026-09-04,15:29,BFINVEST,11.8565
2026-09-04,15:29,BHAGERIA,72.4011
2026-09-04,15:29,BHAGYANGR,32.935
2026-09-04,15:29,BHARATCOAL,0.4158
2026-09-04,15:29,BHARATFORG,3.2299
2026-09-04,15:29,BHARATSE,22.1594
2026-09-04,15:29,BHARTIARTL,-0.2061
2026-09-04,15:29,BHEL,21.5359
2026-09-04,15:29,BIL,16.9458
2026-09-04,15:29,BIOCON,9.5369
2026-09-04,15:29,BIRLACABLE,140.1314
2026-09-04,15:29,BIRLANU,3.0678
2026-09-04,15:29,BLACKBUCK,0.7651
2026-09-04,15:29,BLACKROSE,34.8687
2026-09-04,15:29,BLIL,-0.3024
2026-09-04,15:29,BLISSGVS,149.2015
2026-09-04,15:29,BLKASHYAP,15
2026-09-04,15:29,BLSE,71.7559
2026-09-04,15:29,BLUEJET,28.4925
2026-09-04,15:29,BLUESTONE,63.7998
2026-09-04,15:29,BLUSPRING,123.7681
2026-09-04,15:29,BODALCHEM,125.9619
2026-09-04,15:29,BOROLTD,3.0933
2026-09-04,15:29,BOROSCI,13.2185
2026-09-04,15:29,BOSCH-HCIL,26.3758
2026-09-04,15:29,BOSCHLTD,25.4555
2026-09-04,15:29,BPCL,2.5833
2026-09-04,15:29,BRIGADE,15.9201
2026-09-04,15:29,BUILDPRO,14.3486
2026-09-04,15:29,BUTTERFLY,3.572
2026-09-04,15:29,CANHLIFE,15.3389
2026-09-04,15:29,CAPITALSFB,6.352
2026-09-04,15:29,CAPLIPOINT,62.2676
2026-09-04,15:29,CARBORUNIV,16.7794
2026-09-04,15:29,CARERATING,8.8961
2026-09-04,15:29,CARTRADE,80.3872
2026-09-04,15:29,CARYSIL,24.1012
2026-09-04,15:29,CASTROLIND,3.5145
2026-09-04,15:29,CCL,0.2719
2026-09-04,15:29,CDSL,5.2846
2026-09-04,15:29,CEIGALL,7.3951
2026-09-04,15:29,CEMPRO,90.7801
2026-09-04,15:29,CENTENKA,44.2891
2026-09-04,15:29,CENTUM,29.9472
2026-09-04,15:29,CERA,10.7083
2026-09-04,15:29,CGCL,51.2646
2026-09-04,15:29,CGPOWER,7.1944
2026-09-04,15:29,CHALET,14.192
2026-09-04,15:29,CHEMBONDCH,65.9384
2026-09-04,15:29,CHEMCON,22.5854
2026-09-04,15:29,CHENNPETRO,35.4285
2026-09-04,15:29,CHEVIOT,5.9442
2026-09-04,15:29,CHOICEIN,12.3256
2026-09-04,15:29,CHOLAFIN,19.6954
2026-09-04,15:29,CIPLA,6.0084
2026-09-04,15:29,CLEAN,5.2622
2026-09-04,15:29,CLEANMAX,25.8661
2026-09-04,15:29,CLSEL,6.8143
2026-09-04,15:29,CMPDI,28.0823
2026-09-04,15:29,COCKERILL,58.8965
2026-09-04,15:29,COFFEEDAY,23.3947
2026-09-04,15:29,COFORGE,64.2768
2026-09-04,15:29,COMSYN,96.2994
2026-09-04,15:29,CONCOR,-0.4897
2026-09-04,15:29,CONCORDBIO,32.1922
2026-09-04,15:29,CONFIPET,40.4871
2026-09-04,15:29,CONSOFINVT,28.0537
2026-09-04,15:29,CORONA,24.6202
2026-09-04,15:29,COSMOFIRST,27.828
2026-09-04,15:29,CPPLUS,60.6087
2026-09-04,15:29,CRAFTSMAN,50.5283
2026-09-04,15:29,CREDITACC,15.3373
2026-09-04,15:29,CRISIL,12.3906
2026-09-04,15:29,CSLFINANCE,10.3819
2026-09-04,15:29,CUB,14.1027
2026-09-04,15:29,CUPID,153.8779
2026-09-04,15:29,CYIENT,28.3401
2026-09-04,15:29,CYIENTDLM,118.3034
2026-09-04,15:29,DALMIASUG,17.5895
2026-09-04,15:29,DATAMATICS,7.4675
2026-09-04,15:29,DATAPATTNS,12.9338
2026-09-04,15:29,DBOL,4.6467
2026-09-04,15:29,DCBBANK,16.4118
2026-09-04,15:29,DCI,20.2367
2026-09-04,15:29,DCMSIL,10.6178
2026-09-04,15:29,DDEVPLSTIK,7.9649
2026-09-04,15:29,DECNGOLD,73.9488
2026-09-04,15:29,DEEDEV,63.4186
2026-09-04,15:29,DEEPAKFERT,11.7483
2026-09-04,15:29,DEEPAKNTR,1.7711
2026-09-04,15:29,DEEPINDS,61.4887
2026-09-04,15:29,DEN,-0.2852
2026-09-04,15:29,DEVYANI,24.1687
2026-09-04,15:29,DHAMPURSUG,19.7242
2026-09-04,15:29,DHANBANK,0.1257
2026-09-04,15:29,DHARMAJ,5.5625
2026-09-04,15:29,DHUNINV,10.3514
2026-09-04,15:29,DIACABS,103.7208
2026-09-04,15:29,DIAMONDYD,14.9107
2026-09-04,15:29,DICIND,17.3925
2026-09-04,15:29,DIFFNKG,58.596
2026-09-04,15:29,DIGITIDE,1.912
2026-09-04,15:29,DIVGIITTS,66.7971
2026-09-04,15:29,DIVISLAB,41.4691
2026-09-04,15:29,DIXON,25.2419
2026-09-04,15:29,DLF,15.9891
2026-09-04,15:29,DMCC,3.2632
2026-09-04,15:29,DOLPHIN,61.4178
2026-09-04,15:29,DPABHUSHAN,26.1102
2026-09-04,15:29,DRAGARWQ,9.7816
2026-09-04,15:29,DREDGECORP,13.2431
2026-09-04,15:29,DSSL,-0.3218
2026-09-04,15:29,DVL,17.6101
2026-09-04,15:29,DWARKESH,12.3486
2026-09-04,15:29,DYCL,27.2528
2026-09-04,15:29,DYNAMATECH,-0.8887
2026-09-04,15:29,E2E,101.9573
2026-09-04,15:29,EBGNG,45.2997
2026-09-04,15:29,ECLERX,31.5092
2026-09-04,15:29,EDELWEISS,9.7508
2026-09-04,15:29,EICHERMOT,7.905
2026-09-04,15:29,EIFFL,10.7843
2026-09-04,15:29,EIMCOELECO,39.1004
2026-09-04,15:29,ELANTAS,28.4527
2026-09-04,15:29,ELECTCAST,-0.7587
2026-09-04,15:29,ELECTHERM,13.5827
2026-09-04,15:29,ELGIEQUIP,16.1856
2026-09-04,15:29,ELPROINTL,54.7079
2026-09-04,15:29,EMAMIPAP,48.5012
2026-09-04,15:29,EMBDL,8.8553
2026-09-04,15:29,EMCURE,19.8607
2026-09-04,15:29,EMIL,41.5397
2026-09-04,15:29,EMKAY,17.1379
2026-09-04,15:29,EMMVEE,19.4359
2026-09-04,15:29,EMSLIMITED,6.5804
2026-09-04,15:29,EMUDHRA,6.4395
2026-09-04,15:29,ENDURANCE,18.2459
2026-09-04,15:29,ENGINERSIN,8.9304
2026-09-04,15:29,ENTERO,52.8733
2026-09-04,15:29,EPACKPEB,15.405
2026-09-04,15:29,EPIGRAL,0.0615
2026-09-04,15:29,EPL,9.6565
2026-09-04,15:29,EQUITASBNK,9.551
2026-09-04,15:29,ERIS,-0.4444
2026-09-04,15:29,ESAFSFB,64.2602
2026-09-04,15:29,ESTER,2.2511
2026-09-04,15:29,ETERNAL,27.5339
2026-09-04,15:29,ETHOSLTD,7.9343
2026-09-04,15:29,EVERESTIND,8.2206
2026-09-04,15:29,EXCELINDUS,9.4672
2026-09-04,15:29,EXICOM,52.0086
2026-09-04,15:29,EXIDEIND,19.1158
2026-09-04,15:29,EXPLEOSOL,10.4219
2026-09-04,15:29,FAIRCHEMOR,17.8913
2026-09-04,15:29,FAZE3Q,7.3571
2026-09-04,15:29,FCL,124.1514
2026-09-04,15:29,FEDDERSHOL,33.7482
2026-09-04,15:29,FEDERALBNK,18.0317
2026-09-04,15:29,FEDFINA,6.5629
2026-09-04,15:29,FILATEX,71.6431
2026-09-04,15:29,FINCABLES,21.4855
2026-09-04,15:29,FINEORG,8.5774
2026-09-04,15:29,FINKURVE,0.1801
2026-09-04,15:29,FINOPB,4.4453
2026-09-04,15:29,FIVESTAR,4.5159
2026-09-04,15:29,FLUOROCHEM,34.3521
2026-09-04,15:29,FMGOETZE,7.8619
2026-09-04,15:29,FOSECOIND,31.3136
2026-09-04,15:29,FSL,24.6993
2026-09-04,15:29,FUSION,12.3341
2026-09-04,15:29,GABRIEL,32.6082
2026-09-04,15:29,GAEL,12.2175
2026-09-04,15:29,GAIL,4.6596
2026-09-04,15:29,GALAPREC,37.6529
2026-09-04,15:29,GALAXYSURF,16.655
2026-09-04,15:29,GANDHAR,90.3949
2026-09-04,15:29,GANDHITUBE,6.3818
2026-09-04,15:29,GANESHBE,18.7645
2026-09-04,15:29,GANESHHOU,11.4873
2026-09-04,15:29,GARFIBRES,29.854
2026-09-04,15:29,GARUDA,2.2249
2026-09-04,15:29,GAYAPROJ,24.7706
2026-09-04,15:29,GCSL,67.5771
2026-09-04,15:29,GEECEE,23.0056
2026-09-04,15:29,GENUSPOWER,8.3526
2026-09-04,15:29,GEOJITFSL,25.5616
2026-09-04,15:29,GFLLIMITED,30.1222
2026-09-04,15:29,GHCLTEXTIL,58.5527
2026-09-04,15:29,GIPCL,30.2978
2026-09-04,15:29,GKSL,50.6889
2026-09-04,15:29,GLAND,66.5379
2026-09-04,15:29,GLAXO,22.7326
2026-09-04,15:29,GLENMARK,1.3937
2026-09-04,15:29,GLOBAL,17.6269
2026-09-04,15:29,GMMPFAUDLR,26.6998
2026-09-04,15:29,GMRAIRPORT,-0.419
2026-09-04,15:29,GNA,28.1512
2026-09-04,15:29,GNFC,25.555
2026-09-04,15:29,GNRL,2.764
2026-09-04,15:29,GOCLCORP,26.315
2026-09-04,15:29,GOCOLORS,4.7559
2026-09-04,15:29,GODREJAGRO,9.743
2026-09-04,15:29,GODREJIND,17.6322
2026-09-04,15:29,GODREJPROP,8.6265
2026-09-04,15:29,GOKEX,12.1979
2026-09-04,15:29,GOKULAGRO,2.692
2026-09-04,15:29,GPPL,3.0937
2026-09-04,15:29,GPTHEALTH,14.5495
2026-09-04,15:29,GRANDOAK,22.8924
2026-09-04,15:29,GRANULES,20.3006
2026-09-04,15:29,GRAPHITE,-0.414
2026-09-04,15:29,GRASIM,19.3676
2026-09-04,15:29,GRAVITA,2.2523
2026-09-04,15:29,GREAVESCOT,17.0738
2026-09-04,15:29,GREENLAM,8.8177
2026-09-04,15:29,GREENPLY,19.6826
2026-09-04,15:29,GRINDWELL,21.4118
2026-09-04,15:29,GRPLTD,3.8861
2026-09-04,15:29,GRWRHITECH,79.3233
2026-09-04,15:29,GSPCROP,50.5226
2026-09-04,15:29,GUFICBIO,53.1761
2026-09-04,15:29,GUJALKALI,1.9713
2026-09-04,15:29,GUJTHEM,11.0316
2026-09-04,15:29,GULFOILLUB,7.8531
2026-09-04,15:29,GVPIL,10.9574
2026-09-04,15:29,HAL,11.8533
2026-09-04,15:29,HALDYNGL,36.3804
2026-09-04,15:29,HAPPYFORGE,71.7431
2026-09-04,15:29,HARIOMPIPE,10.7958
2026-09-04,15:29,HARSHA,17.5246
2026-09-04,15:29,HATSUN,20.5383
2026-09-04,15:29,HAWKINCOOK,12.3985
2026-09-04,15:29,HCC,2.5893
2026-09-04,15:29,HCG,21.3413
2026-09-04,15:29,HCLTECH,8.1438
2026-09-04,15:29,HDBFS,2.6154
2026-09-04,15:29,HEALTHX,10.3638
2026-09-04,15:29,HEG,10.4832
2026-09-04,15:29,HEIDELBERG,1.0281
2026-09-04,15:29,HERITGFOOD,4.8396
2026-09-04,15:29,HEROMOTOCO,4.5777
2026-09-04,15:29,HESTERBIO,41.5441
2026-09-04,15:29,HFCL,115.815
2026-09-04,15:29,HIKAL,18.4211
2026-09-04,15:29,HINDOILEXP,14.2187
2026-09-04,15:29,HIRECT,32.4664
2026-09-04,15:29,HITECHCORP,142.446
2026-09-04,15:29,HLEGLAS,0.7093
2026-09-04,15:29,HMT,8.726
2026-09-04,15:29,HMVL,25.4727
2026-09-04,15:29,HNDFDS,27.3
2026-09-04,15:29,HOMEFIRST,7.6985
2026-09-04,15:29,HONASA,35.9452
2026-09-04,15:29,HONAUT,14.0777
2026-09-04,15:29,HSCL,17.4396
2026-09-04,15:29,HTMEDIA,18.0832
2026-09-04,15:29,HUHTAMAKI,43.2906
2026-09-04,15:29,HYUNDAI,20.8087
2026-09-04,15:29,IBULLSLTD,51.4454
2026-09-04,15:29,ICICIBANK,10.1548
2026-09-04,15:29,ICIL,63.4923
2026-09-04,15:29,IDBI,17.9464
2026-09-04,15:29,IDEAFORGE,37.0096
2026-09-04,15:29,IDFCFIRSTB,26.1971
2026-09-04,15:29,IFBAGRO,3.3997
2026-09-04,15:29,IFBIND,10.944
2026-09-04,15:29,IFCI,68.9667
2026-09-04,15:29,IFGLEXPOR,5.5103
2026-09-04,15:29,IGARASHI,10.8271
2026-09-04,15:29,IGPL,34.2323
2026-09-04,15:29,IIFL,48.6474
2026-09-04,15:29,IIFLCAPS,5.7853
2026-09-04,15:29,IKIO,43.7839
2026-09-04,15:29,IKS,15.6459
2026-09-04,15:29,IMAGICAA,19.8183
2026-09-04,15:29,IMPAL,11.5939
2026-09-04,15:29,INDGN,20.5652
2026-09-04,15:29,INDHOTEL,10.3533
2026-09-04,15:29,INDIANHUME,22.0072
2026-09-04,15:29,INDIGO,12.034
2026-09-04,15:29,INDIGOPNTS,37.0471
2026-09-04,15:29,INDIQUBE,11.856
2026-09-04,15:29,INDNIPPON,43.6794
2026-09-04,15:29,INDOAMIN,11.1837
2026-09-04,15:29,INDOBORAX,108.6897
2026-09-04,15:29,INDOCO,24.1476
2026-09-04,15:29,INDORAMA,85.9801
2026-09-04,15:29,INDOSTAR,29.4465
2026-09-04,15:29,INDOTECH,49.4411
2026-09-04,15:29,INDSWFTLAB,155.7663
2026-09-04,15:29,INDUSINDBK,13.884
2026-09-04,15:29,INGERRAND,14.1433
2026-09-04,15:29,INNOVACAP,63.182
2026-09-04,15:29,INOXINDIA,51.1431
2026-09-04,15:29,INTLCONV,5.4971
2026-09-04,15:29,INVPRECQ,102.0304
2026-09-04,15:29,IOLCP,120.0881
2026-09-04,15:29,IONEXCHANG,2.4665
2026-09-04,15:29,IPCALAB,27.866
2026-09-04,15:29,IRIS,12.5206
2026-09-04,15:29,IRISDOREME,79.8077
2026-09-04,15:29,ITCHOTELS,2.0831
2026-09-04,15:29,ITDC,8.9533
2026-09-04,15:29,IZMO,22.0352
2026-09-04,15:29,J&KBANK,16.7289
2026-09-04,15:29,JAGSNPHARM,17.7621
2026-09-04,15:29,JARO,5.717
2026-09-04,15:29,JASH,11.7599
2026-09-04,15:29,JAYAGROGN,12.7408
2026-09-04,15:29,JAYBARMARU,31.7922
2026-09-04,15:29,JGCHEM,47.6185
2026-09-04,15:29,JINDALPOLY,-0.5767
2026-09-04,15:29,JINDALSAW,27.0601
2026-09-04,15:29,JINDRILL,21.2268
2026-09-04,15:29,JINDWORLD,117.1008
2026-09-04,15:29,JITFINFRA,1.1628
2026-09-04,15:29,JKPAPER,10.5421
2026-09-04,15:29,JNKINDIA,18.8353
2026-09-04,15:29,JSFB,8.8708
2026-09-04,15:29,JSWCEMENT,0.0807
2026-09-04,15:29,JSWDULUX,6.6199
2026-09-04,15:29,JSWINFRA,16.8667
2026-09-04,15:29,JSWSTEEL,3.3864
2026-09-04,15:29,JTLIND,15.9646
2026-09-04,15:29,JUBLCPL,28.6376
2026-09-04,15:29,JUBLFOOD,0.0622
2026-09-04,15:29,JUNIPER,3.0905
2026-09-04,15:29,JUSTDIAL,29.9419
2026-09-04,15:29,JYOTICNC,31.4866
2026-09-04,15:29,KABRAEXTRU,128.6781
2026-09-04,15:29,KAJARIACER,2.2772
2026-09-04,15:29,KALYANKJIL,45.1109
2026-09-04,15:29,KAMATHOTEL,35.3195
2026-09-04,15:29,KAMDHENU,70.9804
2026-09-04,15:29,KANORICHEM,74.9044
2026-09-04,15:29,KANPRPLA,18.9277
2026-09-04,15:29,KAPSTON,67.4215
2026-09-04,15:29,KARURVYSYA,18.7979
2026-09-04,15:29,KAYA,30.1233
2026-09-04,15:29,KDDL,55.941
2026-09-04,15:29,KENNAMET,79.1144
2026-09-04,15:29,KERNEX,34.3289
2026-09-04,15:29,KHAICHEM,1.3112
2026-09-04,15:29,KICL,7.9393
2026-09-04,15:29,KILITCH,17.6681
2026-09-04,15:29,KIMS,15.3794
2026-09-04,15:29,KINGFA,27.3725
2026-09-04,15:29,KIRANVYPAR,2.5768
2026-09-04,15:29,KIRIINDUS,34.3183
2026-09-04,15:29,KIRLFER,5.6673
2026-09-04,15:29,KIRLOSBROS,9.5939
2026-09-04,15:29,KIRLOSENG,27.6908
2026-09-04,15:29,KIRLOSIND,13.7479
2026-09-04,15:29,KKCL,9.1816
2026-09-04,15:29,KMEW,67.9066
2026-09-04,15:29,KOLTEPATIL,16.9534
2026-09-04,15:29,KOPRAN,46.0862
2026-09-04,15:29,KOTAKBANK,12.3164
2026-09-04,15:29,KOVAI,7.495
2026-09-04,15:29,KPIL,12.1512
2026-09-04,15:29,KPL,104.4684
2026-09-04,15:29,KPRMILL,27.3537
2026-09-04,15:29,KRBL,12.7154
2026-09-04,15:29,KRISHANA,37.6056
2026-09-04,15:29,KRN,20.5713
2026-09-04,15:29,KRONOX,41.5466
2026-09-04,15:29,KROSS,12.9397
2026-09-04,15:29,KRYSTAL,9.7034
2026-09-04,15:29,KSHINTL,59.0235
2026-09-04,15:29,KSL,16.1972
2026-09-04,15:29,KTKBANK,29.0066
2026-09-04,15:29,KWIL,56.93
2026-09-04,15:29,LALPATHLAB,32.9957
2026-09-04,15:29,LANDMARK,21.0033
2026-09-04,15:29,LAURUSLABS,68.7377
2026-09-04,15:29,LAXMIINDIA,14.7555
2026-09-04,15:29,LENSKART,27.5419
2026-09-04,15:29,LGEINDIA,1.9892
2026-09-04,15:29,LICHSGFIN,2.1909
2026-09-04,15:29,LICI,1.5898
2026-09-04,15:29,LLOYDSENGG,43.2874
2026-09-04,15:29,LLOYDSENT,4.5346
2026-09-04,15:29,LLOYDSME,4.0584
2026-09-04,15:29,LMW,25.7131
2026-09-04,15:29,LODHA,38.4075
2026-09-04,15:29,LOKESHMACH,37.1141
2026-09-04,15:29,LOTUSDEV,31.2038
2026-09-04,15:29,LTF,9.8747
2026-09-04,15:29,LTFOODS,4.6588
2026-09-04,15:29,LTM,3.9584
2026-09-04,15:29,LUMAXIND,21.6663
2026-09-04,15:29,LUMAXTECH,17.3581
2026-09-04,15:29,LXCHEM,14.3275
2026-09-04,15:29,M&M,2.6521
2026-09-04,15:29,M&MFIN,19.5106
2026-09-04,15:29,MACPOWER,67.1258
2026-09-04,15:29,MAGADSUGAR,8.8105
2026-09-04,15:29,MAHABANK,10.5608
2026-09-04,15:29,MAHASTEEL,50.59
2026-09-04,15:29,MAHLIFE,6.6039
2026-09-04,15:29,MAHSCOOTER,9.7024
2026-09-04,15:29,MAHSEAMLES,5.9104
2026-09-04,15:29,MAITHANALL,9.8459
2026-09-04,15:29,MAMATA,1.6258
2026-09-04,15:29,MANAKCOAT,3.9249
2026-09-04,15:29,MANAKSTEEL,53.4611
2026-09-04,15:29,MANALIPETC,59.3974
2026-09-04,15:29,MANAPPURAM,16.0376
2026-09-04,15:29,MANBA,17.978
2026-09-04,15:29,MANGLMCEM,18.0172
2026-09-04,15:29,MANINDS,48.769
2026-09-04,15:29,MANINFRA,7.2718
2026-09-04,15:29,MANKIND,2.8043
2026-09-04,15:29,MANORAMA,37.9516
2026-09-04,15:29,MANYAVAR,35.2452
2026-09-04,15:29,MAPMYINDIA,4.6051
2026-09-04,15:29,MARICO,4.3927
2026-09-04,15:29,MARINE,83.8467
2026-09-04,15:29,MARKSANS,77.4851
2026-09-04,15:29,MASTEK,5.5109
2026-09-04,15:29,MASTERTR,17.2849
2026-09-04,15:29,MATRIMONY,22.8777
2026-09-04,15:29,MAWANASUG,42.9428
2026-09-04,15:29,MAXESTATES,35.1702
2026-09-04,15:29,MAYURUNIQ,30.3156
2026-09-04,15:29,MAZDA,24.2179
2026-09-04,15:29,MBAPL,57.7588
2026-09-04,15:29,MCX,13.0228
2026-09-04,15:29,MEDANTA,29.2075
2026-09-04,15:29,MEESHO,16.8577
2026-09-04,15:29,MENONBE,164.4614
2026-09-04,15:29,METROPOLIS,22.429
2026-09-04,15:29,MIDHANI,6.4836
2026-09-04,15:29,MINDACORP,35.1798
2026-09-04,15:29,MMFL,27.3315
2026-09-04,15:29,MMP,58.6333
2026-09-04,15:29,MODISONLTD,175.5659
2026-09-04,15:29,MOL,27.579
2026-09-04,15:29,MOLDTECH,61.859
2026-09-04,15:29,MOLDTKPAC,23.9302
2026-09-04,15:29,MONARCH,26.0045
2026-09-04,15:29,MONTECARLO,2.8832
2026-09-04,15:29,MOREPENLAB,169.5261
2026-09-04,15:29,MOSCHIP,1.5504
2026-09-04,15:29,MOTHERSON,28.3341
2026-09-04,15:29,MOTILALOFS,32.4901
2026-09-04,15:29,MPHASIS,6.6819
2026-09-04,15:29,MPSLTD,56.0937
2026-09-04,15:29,MRF,-0.1345
2026-09-04,15:29,MRPL,0.639
2026-09-04,15:29,MSPL,-0.1692
2026-09-04,15:29,MSTCLTD,65.4349
2026-09-04,15:29,MTARTECH,35.3149
2026-09-04,15:29,MUFIN,19.0377
2026-09-04,15:29,MUKKA,29.6112
2026-09-04,15:29,MUNJALAU,39.2706
2026-09-04,15:29,MUNJALSHOW,0.295
2026-09-04,15:29,MUTHOOTMF,8.8552
2026-09-04,15:29,MVGJL,-0.2993
2026-09-04,15:29,NACLIND,6.3217
2026-09-04,15:29,NAHARINDUS,25.5519
2026-09-04,15:29,NAHARSPING,19.5693
2026-09-04,15:29,NAM-INDIA,13.3545
2026-09-04,15:29,NAUKRI,31.3757
2026-09-04,15:29,NAVINFLUOR,29.1308
2026-09-04,15:29,NAZARA,37.0242
2026-09-04,15:29,NCLIND,2.1192
2026-09-04,15:29,NELCO,28.5624
2026-09-04,15:29,NEOGEN,28.6574
2026-09-04,15:29,NEPHROPLUS,29.179
2026-09-04,15:29,NETWEB,29.7536
2026-09-04,15:29,NEULANDLAB,56.8709
2026-09-04,15:29,NEWGEN,8.6993
2026-09-04,15:29,NGLFINE,28.2702
2026-09-04,15:29,NH,5.7769
2026-09-04,15:29,NIACL,40.6005
2026-09-04,15:29,NIBE,21.2666
2026-09-04,15:29,NIITLTD,38.2702
